thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_4.keys,key_resp_3.rt,key_resp_3.duration,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,lsl_stream.started,lsl_stream.stopped,setup.started,setup.stopped,welcome.started,welcomeimg.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction.started,instructionimg.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,trigger,face.started,faceStim.started,key_resp_3.started,faceStim.stopped,key_resp_3.stopped,face.stopped,trials.key_resp_3.keys,break_2.started,break_2.stopped,trials.key_resp_4.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,breakimg.started,break2img.started,key_resp_4.started,breakimg.stopped,trials.key_resp_4.rt,trials.key_resp_4.duration,end.started,finish.started,finish.stopped,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
51,0,51,up,None,0.4340573999998014,None,,,51,0,51,0,90.47883009999987,,,,,,,,,,,,,,,,,,,,90.46320540000033,90.47883009999987,91.37922930000059,91.36294970000017,1,91.3757357000004,91.37922930000059,91.37922930000059,,,91.86310310000044,up,91.86317440000039,91.86320440000054,None,0.4340573999998014,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
52,0,52,None,None,,,,,52,0,52,0,91.87880649999988,,,,,,,,,,,,,,,,,,,,91.8634034000006,91.87880649999988,92.62923190000038,92.61310820000017,1,92.62416670000039,92.62923190000038,92.62923190000038,93.12935340000058,93.12935340000058,93.11291710000023,None,93.11297210000066,93.11300430000028,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
53,0,53,None,None,,,,,53,0,53,0,93.12935340000058,,,,,,,,,,,,,,,,,,,,93.11319689999982,93.12935340000058,93.73443810000026,93.71319230000063,1,93.73206149999987,93.73443810000026,93.73443810000026,,,94.22973150000053,None,94.22978450000028,94.22980840000037,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
54,0,54,None,None,,,,,54,0,54,0,94.24617550000039,,,,,,,,,,,,,,,,,,,,94.22994830000061,94.24617550000039,94.92886710000039,94.91272320000007,1,94.92439360000026,94.92886710000039,94.92886710000039,95.42939990000013,95.42939990000013,95.41289620000043,None,95.41295249999985,95.41298670000015,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
55,0,55,None,None,,,,,55,0,55,0,95.42939990000013,,,,,,,,,,,,,,,,,,,,95.41317230000004,95.42939990000013,96.21208560000014,96.19648229999984,2,96.20870560000003,96.21208560000014,96.21208560000014,,,96.69682890000058,None,96.69688550000046,96.69690830000036,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
56,0,56,up,None,0.452863200000138,None,,,56,0,56,0,96.71284400000059,,,,,,,,,,,,,,,,,,,,96.69704249999995,96.71284400000059,97.51208250000036,97.49612740000066,1,97.50763740000002,97.51208250000036,97.51208250000036,98.01288120000027,98.01288120000027,97.99619350000012,up,97.9962458,97.99626500000068,None,0.452863200000138,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
57,0,57,None,None,,,,,57,0,57,0,98.01288120000027,,,,,,,,,,,,,,,,,,,,97.9966185000003,98.01288120000027,98.62898780000069,98.61286440000003,1,98.62552529999994,98.62898780000069,98.62898780000069,,,99.11317550000058,None,99.11324060000061,99.11327840000013,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
58,0,58,None,None,,,,,58,0,58,0,99.12940580000031,,,,,,,,,,,,,,,,,,,,99.11348360000011,99.12940580000031,99.72881409999991,99.71245429999999,1,99.72397200000069,99.72881409999991,99.72881409999991,,,100.21294570000009,None,100.21300800000063,100.2130416,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
59,0,59,up,None,0.41827120000016293,None,,,59,0,59,0,100.22923700000047,,,,,,,,,,,,,,,,,,,,100.21324210000057,100.22923700000047,100.97884390000036,100.96301080000012,1,100.9749941,100.97884390000036,100.97884390000036,101.47924899999998,101.47924899999998,101.46296580000035,up,101.4630274000001,101.46306110000023,None,0.41827120000016293,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
60,0,60,None,None,,,,,60,0,60,0,101.47924899999998,,,,,,,,,,,,,,,,,,,,101.46324999999979,101.47924899999998,102.32871729999988,102.3130600000004,2,102.32516290000058,102.32871729999988,102.32871729999988,102.82935069999985,102.82935069999985,102.81260010000005,None,102.81265330000042,102.81268749999981,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
61,0,61,up,None,0.3270369000001665,None,,,61,0,61,0,102.82935069999985,,,,,,,,,,,,,,,,,,,,102.81289000000015,102.82935069999985,103.64599080000062,103.62977240000055,1,103.64041610000004,103.64599080000062,103.64599080000062,104.14591300000029,104.14591300000029,104.1297338000004,up,104.1297940000004,104.12981720000062,None,0.3270369000001665,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
62,0,62,None,None,,,,,62,0,62,0,104.14591300000029,,,,,,,,,,,,,,,,,,,,104.12993199999983,104.14591300000029,104.89580449999994,104.8797695000003,2,104.89145590000044,104.89580449999994,104.89580449999994,105.39550790000067,105.39550790000067,105.37943080000059,None,105.37948430000051,105.37951710000016,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
63,0,63,None,None,,,,,63,0,63,0,105.39550790000067,,,,,,,,,,,,,,,,,,,,105.37971540000035,105.39550790000067,106.16264320000028,106.14603840000018,2,106.15741720000005,106.16264320000028,106.16264320000028,,,106.64632170000004,None,106.64639130000069,106.64643070000056,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
64,0,64,None,None,,,,,64,0,64,0,106.66281870000057,,,,,,,,,,,,,,,,,,,,106.64665270000023,106.66281870000057,107.42872669999997,107.4130309000002,1,107.42494429999988,107.42872669999997,107.42872669999997,107.92929619999995,107.92929619999995,107.91274490000069,None,107.9128083000005,107.91284180000002,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
65,0,65,None,None,,,,,65,0,65,0,107.92929619999995,,,,,,,,,,,,,,,,,,,,107.91305210000064,107.92929619999995,108.76264059999994,108.74621800000023,2,108.75754310000048,108.76264059999994,108.76264059999994,,,109.24649600000066,None,109.2465686000005,109.24659820000034,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
66,0,66,up,None,0.4339639999998326,None,,,66,0,66,0,109.26291029999993,,,,,,,,,,,,,,,,,,,,109.2467373999998,109.26291029999993,110.17925290000039,110.16297889999987,1,110.17332369999986,110.17925290000039,110.17925290000039,110.67925530000048,110.67925530000048,110.66285330000028,up,110.6629124000001,110.66294190000008,None,0.4339639999998326,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
67,0,67,down,None,0.3903697000005195,None,,,67,0,67,0,110.67925530000048,,,,,,,,,,,,,,,,,,,,110.66311769999993,110.67925530000048,111.4626072000001,111.44659289999981,2,111.45785140000044,111.4626072000001,111.4626072000001,111.96265070000027,111.96265070000027,111.94667620000018,down,111.94674219999979,111.94677610000053,None,0.3903697000005195,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
68,0,68,up,None,0.3590438000001086,None,,,68,0,68,0,111.96265070000027,,,,,,,,,,,,,,,,,,,,111.9469880000006,111.96265070000027,112.86220520000006,112.8461242000003,2,112.8577763000003,112.86220520000006,112.86220520000006,113.36284530000012,113.36284530000012,113.34631050000007,up,113.34635600000001,113.34637850000036,None,0.3590438000001086,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
69,0,69,None,None,,,,,69,0,69,0,113.36284530000012,,,,,,,,,,,,,,,,,,,,113.34652340000048,113.36284530000012,114.34544410000035,114.32965860000058,1,114.34047740000005,114.34544410000035,114.34544410000035,114.84606890000032,114.84606890000032,114.82976580000013,None,114.82982450000054,114.8298579000002,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
70,0,70,None,None,,,,,70,0,70,0,114.84606890000032,,,,,,,,,,,,,,,,,,,,114.83005779999985,114.84606890000032,115.37886010000057,115.36260149999998,2,115.37442210000063,115.37886010000057,115.37886010000057,,,115.86278450000009,None,115.86283220000041,115.86285360000056,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
71,0,71,None,None,,,,,71,0,71,0,115.87943320000068,,,,,,,,,,,,,,,,,,,,115.86298840000018,115.87943320000068,116.84615870000016,116.82944320000024,1,116.84012750000056,116.84615870000016,116.84615870000016,117.34595590000026,117.34595590000026,117.32950510000046,None,117.32955980000042,117.32959320000009,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
72,0,72,None,None,,,,,72,0,72,0,117.34595590000026,,,,,,,,,,,,,,,,,,,,117.32978670000011,117.34595590000026,117.94534100000055,117.92900840000038,2,117.9406738000007,117.94534100000055,117.94534100000055,,,118.42937970000003,None,118.42945130000044,118.42948530000012,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
73,0,73,None,None,,,,,73,0,73,0,118.44586680000066,,,,,,,,,,,,,,,,,,,,118.42967270000008,118.44586680000066,119.14587360000041,119.1294512000004,1,119.14264679999997,119.14587360000041,119.14587360000041,119.64602060000016,119.64602060000016,119.62900300000001,None,119.62905990000036,119.62909200000013,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
74,0,74,None,None,,,,,74,0,74,0,119.64602060000016,,,,,,,,,,,,,,,,,,,,119.6292825999999,119.64602060000016,120.22893759999988,120.21285700000044,2,120.22499229999994,120.22893759999988,120.22893759999988,120.72938820000036,120.72938820000036,120.71304969999983,None,120.71312170000056,120.7131674000002,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
75,0,75,up,None,0.28584980000050564,0.1360711999996056,,,75,0,75,0,120.72938820000036,,,,,,,,,,,,,,,,,,,,120.71335989999989,120.72938820000036,121.67906089999997,121.66287580000062,1,121.67460410000058,121.67906089999997,121.67906089999997,122.1788932999998,122.1788932999998,122.1628141000001,up,122.16287199999988,122.16290130000016,None,0.28584980000050564,0.1360711999996056,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
76,0,76,up,None,0.4478757000006226,None,,,76,0,76,0,122.1788932999998,,,,,,,,,,,,,,,,,,,,122.1630740999999,122.1788932999998,122.81306300000051,122.79617740000049,2,122.80770610000036,122.81306300000051,122.81306300000051,123.31292160000066,123.31292160000066,123.29621810000026,up,123.2962636000002,123.29628250000042,None,0.4478757000006226,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
77,0,77,down,None,0.3510801000002175,None,,,77,0,77,0,123.31292160000066,,,,,,,,,,,,,,,,,,,,123.29644410000037,123.31292160000066,124.26209220000055,124.24627899999996,2,124.25789750000058,124.26209220000055,124.26209220000055,124.76282390000051,124.76282390000051,124.74577760000011,down,124.74584240000058,124.74587630000042,None,0.3510801000002175,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
78,0,78,None,None,,,,,78,0,78,0,124.76282390000051,,,,,,,,,,,,,,,,,,,,124.74606769999991,124.76282390000051,125.31252550000045,125.29644319999989,1,125.30764330000056,125.31252550000045,125.31252550000045,125.81266370000048,125.81266370000048,125.79641210000045,None,125.79646670000056,125.79654410000057,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
79,0,79,up,None,0.45775570000023436,None,,,79,0,79,0,125.81266370000048,,,,,,,,,,,,,,,,,,,,125.7967365000004,125.81266370000048,126.59533610000017,126.57975630000055,2,126.59143080000013,126.59533610000017,126.59533610000017,127.09617650000018,127.09617650000018,127.07966120000037,up,127.07972729999983,127.07974970000032,None,0.45775570000023436,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
80,0,80,None,None,,,,,80,0,80,0,127.09617650000018,,,,,,,,,,,,,,,,,,,,127.07990950000021,127.09617650000018,127.64536700000008,127.62958220000019,2,127.6415047999999,127.64536700000008,127.64536700000008,128.14545660000022,128.14545660000022,128.1291129000001,None,128.1291755000002,128.1292082,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
81,0,81,None,None,,,,,81,0,81,0,128.14545660000022,,,,,,,,,,,,,,,,,,,,128.12939770000048,128.14545660000022,128.76258420000067,128.7464344,1,128.75734300000022,128.76258420000067,128.76258420000067,129.26270019999993,129.26270019999993,129.2461916000002,None,129.24624810000023,129.24627370000053,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
82,0,82,None,None,,,,,82,0,82,0,129.26270019999993,,,,,,,,,,,,,,,,,,,,129.24639780000052,129.26270019999993,129.7958137000005,129.7796715000004,2,129.79097880000063,129.7958137000005,129.7958137000005,130.29566520000026,130.29566520000026,130.2797741000004,None,130.27982710000015,130.27986039999996,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
83,0,83,None,None,,,,,83,0,83,0,130.29566520000026,,,,,,,,,,,,,,,,,,,,130.28005360000043,130.29566520000026,131.0954040000006,131.07907780000005,1,131.09029550000014,131.0954040000006,131.0954040000006,131.5955229000001,131.5955229000001,131.57906410000032,None,131.5791165999999,131.57915070000035,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
84,0,84,up,None,0.4658324000001812,None,,,84,0,84,0,131.5955229000001,,,,,,,,,,,,,,,,,,,,131.57934240000031,131.5955229000001,132.57922360000066,132.56285670000034,1,132.57354339999983,132.57922360000066,132.57922360000066,,,133.06314810000003,up,133.06321710000066,133.06323840000005,None,0.4658324000001812,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
85,0,85,up,None,0.46253729999989446,None,,,85,0,85,0,133.07947409999997,,,,,,,,,,,,,,,,,,,,133.06337890000032,133.07947409999997,133.8624620999999,133.84635770000023,1,133.85814889999983,133.8624620999999,133.8624620999999,134.36267700000008,134.36267700000008,134.3459025000002,up,134.34594470000047,134.3459628999999,None,0.46253729999989446,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
86,0,86,up,None,0.45420539999940956,None,,,86,0,86,0,134.36267700000008,,,,,,,,,,,,,,,,,,,,134.34608879999996,134.36267700000008,135.27870299999995,135.26235570000063,1,135.27383800000007,135.27870299999995,135.27870299999995,,,135.76277910000044,up,135.7628469000001,135.76286870000058,None,0.45420539999940956,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
87,0,87,None,None,,,,,87,0,87,0,135.77960070000063,,,,,,,,,,,,,,,,,,,,135.76304530000016,135.77960070000063,136.31215650000013,136.2961307000005,2,136.30831970000054,136.31215650000013,136.31215650000013,136.8122312000005,136.8122312000005,136.7957409999999,None,136.79579290000038,136.79582370000026,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
88,0,88,up,None,0.3989024000002246,None,,,88,0,88,0,136.8122312000005,,,,,,,,,,,,,,,,,,,,136.79601410000032,136.8122312000005,137.66206640000019,137.64655260000018,1,137.65809790000003,137.66206640000019,137.66206640000019,138.16273600000022,138.16273600000022,138.14634190000015,up,138.1463973,138.14642090000052,None,0.3989024000002246,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
89,0,89,None,None,,,,,89,0,89,0,138.16273600000022,,,,,,,,,,,,,,,,,,,,138.14655519999997,138.16273600000022,138.86204630000066,138.8463857000006,1,138.85807209999984,138.86204630000066,138.86204630000066,139.36279749999994,139.36279749999994,139.34658089999994,None,139.34663050000017,139.34685360000003,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
90,0,90,None,None,,,,,90,0,90,0,139.36279749999994,,,,,,,,,,,,,,,,,,,,139.34704060000058,139.36279749999994,140.12906600000042,140.11312830000043,2,140.12509930000033,140.12906600000042,140.12906600000042,140.62914360000013,140.62914360000013,140.6123335000002,None,140.61238680000042,140.61241830000017,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
91,0,91,None,None,,,,,91,0,91,0,140.62914360000013,,,,,,,,,,,,,,,,,,,,140.61262460000034,140.62914360000013,141.24532510000063,141.22894580000047,2,141.24137840000003,141.24532510000063,141.24532510000063,,,141.7295662000006,None,141.7296236000002,141.72968240000046,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
92,0,92,None,None,,,,,92,0,92,0,141.74607950000063,,,,,,,,,,,,,,,,,,,,141.72983660000045,141.74607950000063,142.47873549999986,142.4628106,1,142.47454300000027,142.47873549999986,142.47873549999986,,,142.9630259000005,None,142.9630901999999,142.96312730000045,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
93,0,93,None,None,,,,,93,0,93,0,142.97961720000058,,,,,,,,,,,,,,,,,,,,142.96334500000012,142.97961720000058,143.91196600000058,143.89607890000025,2,143.90788520000024,143.91196600000058,143.91196600000058,,,144.39624809999987,None,144.39629980000063,144.39632940000047,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
94,0,94,up,None,0.4456838999994943,None,,,94,0,94,0,144.41267150000022,,,,,,,,,,,,,,,,,,,,144.39653140000064,144.41267150000022,145.07930600000054,145.06314269999984,1,145.07396250000056,145.07930600000054,145.07930600000054,145.5792763999998,145.5792763999998,145.56288570000015,up,145.56295099999988,145.5629810999999,None,0.4456838999994943,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
95,0,95,None,None,,,,,95,0,95,0,145.5792763999998,,,,,,,,,,,,,,,,,,,,145.5632015000001,145.5792763999998,146.36211340000045,146.34622490000038,2,146.3574875000004,146.36211340000045,146.36211340000045,146.8621931000007,146.8621931000007,146.84564730000056,None,146.84569620000002,146.84572610000032,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
96,0,96,None,None,,,,,96,0,96,0,146.8621931000007,,,,,,,,,,,,,,,,,,,,146.84589700000015,146.8621931000007,147.54559120000067,147.52951010000015,2,147.54208420000032,147.54559120000067,147.54559120000067,,,148.02996130000065,None,148.03001190000032,148.0300403000001,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
97,0,97,up,None,0.4424013999996532,None,,,97,0,97,0,148.04541440000048,,,,,,,,,,,,,,,,,,,,148.03019250000034,148.04541440000048,148.97859710000012,148.96285369999987,1,148.97580010000001,148.97859710000012,148.97859710000012,149.47959119999996,149.47959119999996,149.46279779999986,up,149.46285220000027,149.46287080000002,None,0.4424013999996532,None,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
98,0,98,None,None,,,,,98,0,98,0,149.47959119999996,,,,,,,,,,,,,,,,,,,,149.46300710000014,149.47959119999996,150.19532760000038,150.1790813000007,1,150.1913443000003,150.19532760000038,150.19532760000038,,,150.67955710000024,None,150.67960510000012,150.67962660000012,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
99,0,99,None,None,,,,,99,0,99,0,150.6960727000005,,,,,,,,,,,,,,,,,,,,150.67977370000062,150.6960727000005,151.2626353000005,151.2457813000001,1,151.25919969999995,151.2626353000005,151.2626353000005,,,151.74654379999993,None,151.74662200000057,151.74665580000055,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
100,0,100,None,None,,,,,100,0,100,0,151.76277120000032,,,,,,,,,,,,,,,,,,,,151.74684810000053,151.76277120000032,152.69530310000027,152.67946680000023,1,152.69202870000026,152.69530310000027,152.69530310000027,153.19594680000046,153.19594680000046,153.1793606000001,None,153.17941340000016,153.17944400000033,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
101,0,101,None,None,,,,,101,0,101,0,153.19594680000046,,,,,,,,,,,,,,,,,,,,153.17963670000063,153.19594680000046,153.7629625999998,153.74583990000065,2,153.76014209999994,153.7629625999998,153.7629625999998,,,154.24600330000067,None,154.24605090000023,154.2460718000002,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
102,0,102,None,None,,,,,102,0,102,0,154.26294570000027,,,,,,,,,,,,,,,,,,,,154.24621240000033,154.26294570000027,155.19580850000057,155.17979819999982,2,155.1910938000001,155.19580850000057,155.19580850000057,155.69576570000027,155.69576570000027,155.6790707,None,155.67912520000027,155.67915790000006,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
103,0,103,None,None,,,,,103,0,103,0,155.69576570000027,,,,,,,,,,,,,,,,,,,,155.67935980000038,155.69576570000027,156.5622942,156.54604550000022,1,156.55829710000035,156.5622942,156.5622942,,,157.0474850999999,None,157.04753299999993,157.04755430000023,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
104,0,104,None,None,,,,,104,0,104,0,157.0624428000001,,,,,,,,,,,,,,,,,,,,157.04769269999997,157.0624428000001,157.72882610000033,157.71282239999982,2,157.72421900000063,157.72882610000033,157.72882610000033,,,158.21305459999985,None,158.2131005000001,158.21312190000026,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
105,0,105,None,None,,,,,105,0,105,0,158.2295264000004,,,,,,,,,,,,,,,,,,,,158.2132687000003,158.2295264000004,158.84587139999985,158.82930829999987,2,158.84315830000014,158.84587139999985,158.84587139999985,,,159.3295681999998,None,159.32962980000048,159.32966670000042,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
106,0,106,None,None,,,,,106,0,106,0,159.3460487000002,,,,,,,,,,,,,,,,,,,,159.3298777,159.3460487000002,159.86207920000015,159.8463356000002,1,159.85882370000036,159.86207920000015,159.86207920000015,160.36270310000054,160.36270310000054,160.34650909999982,None,160.3465624999999,160.34659490000013,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
107,0,107,None,None,,,,,107,0,107,0,160.36270310000054,,,,,,,,,,,,,,,,,,,,160.34674340000038,160.36270310000054,160.87873450000006,160.86275509999996,2,160.8754058000004,160.87873450000006,160.87873450000006,,,161.36304389999987,None,161.3631075000003,161.3631507,None,,,,,,,,,,,,,007,001,2026-01-28_15h59.42.276,NESC3137_EEG_experiment,,2025.1.1,59.9663468862097,2026-01-28 16h00.19.980177 -0400,
