thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_4.keys,key_resp_3.rt,key_resp_3.duration,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,lsl_stream.started,lsl_stream.stopped,setup.started,setup.stopped,welcome.started,welcomeimg.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction.started,instructionimg.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,trigger,face.started,faceStim.started,key_resp_3.started,faceStim.stopped,key_resp_3.stopped,face.stopped,trials.key_resp_3.keys,break_2.started,break_2.stopped,trials.key_resp_4.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,breakimg.started,breakimg.stopped,break2img.started,key_resp_4.started,trials.key_resp_4.rt,trials.key_resp_4.duration,end.started,finish.started,finish.stopped,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
192,0,192,None,None,,,,,192,0,192,0,255.04827480000677,,,,,,,,,,,,,,,,,,,,255.0418706000055,255.04827480000677,255.7835638000106,255.7777824000077,1,255.78100780000386,255.7835638000106,255.7835638000106,256.27729810000164,256.27729810000164,256.2705696000048,None,256.2706157000066,256.2706446000084,None,,,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
193,0,193,down,None,0.4270267999963835,None,,,193,0,193,0,256.27729810000164,,,,,,,,,,,,,,,,,,,,256.2707955000078,256.27729810000164,256.83936920000997,256.8336655000021,2,256.83656429999974,256.83936920000997,256.83936920000997,257.3324363000138,257.3324363000138,257.32598960000905,down,257.32604900001024,257.32607610001287,None,0.4270267999963835,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
194,0,194,None,None,,,,,194,0,194,0,257.3324363000138,,,,,,,,,,,,,,,,,,,,257.32624990001204,257.3324363000138,258.0344421000045,258.02717600000324,2,258.02979920001235,258.0344421000045,258.0344421000045,258.5278391000029,258.5278391000029,258.5203792000102,None,258.5204303000064,258.52046320000954,None,,,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
195,0,195,up,None,0.34701710000808816,0.11986939999042079,,,195,0,195,0,258.5278391000029,,,,,,,,,,,,,,,,,,,,258.5206529999996,258.5278391000029,259.4716817000008,259.4654942000052,1,259.4678646000102,259.4716817000008,259.4716817000008,259.96503280001343,259.96503280001343,259.9589985000057,up,259.95906050001213,259.95908830000553,None,0.34701710000808816,0.11986939999042079,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
196,0,196,down,None,0.3805350000038743,None,,,196,0,196,0,259.96503280001343,,,,,,,,,,,,,,,,,,,,259.9592891000066,259.96503280001343,260.75000500000897,260.74320960001205,2,260.7453169000073,260.75000500000897,260.75000500000897,261.24345970001013,261.24345970001013,261.2363970000006,down,261.23645800001395,261.23647610000626,None,0.3805350000038743,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
197,0,197,up,None,0.41339940000034403,None,,,197,0,197,0,261.24345970001013,,,,,,,,,,,,,,,,,,,,261.23664140001347,261.24345970001013,261.7570585000067,261.74989770000684,1,261.75208060001023,261.7570585000067,261.7570585000067,262.2505044999998,262.2505044999998,262.2437484000111,up,262.2438082000008,262.2438297000044,None,0.41339940000034403,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
198,0,198,down,None,0.2791239000071073,0.12012799999502022,,,198,0,198,0,262.2505044999998,,,,,,,,,,,,,,,,,,,,262.2440428000118,262.2505044999998,263.1953559000103,263.1880269000103,2,263.1909844000038,263.1953559000103,263.1953559000103,263.68825040000957,263.68825040000957,263.6811705,down,263.68124550000357,263.68126690000645,None,0.2791239000071073,0.12012799999502022,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
199,0,199,down,None,0.39054330000362825,None,,,199,0,199,0,263.68825040000957,,,,,,,,,,,,,,,,,,,,263.6814658000076,263.68825040000957,264.50006580000627,264.49388350000663,2,264.496335600008,264.50006580000627,264.50006580000627,264.9937212000077,264.9937212000077,264.9871204000083,down,264.98718240000017,264.98721099999966,None,0.39054330000362825,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
200,0,200,up,space,0.2732555999973556,0.12805410000146367,3.925491100002546,None,200,0,200,0,264.9937212000077,,,,,,,,,,,,,,,,,,,,264.98741560000053,264.9937212000077,265.72923890000675,265.7231194000051,1,265.72540340000705,265.72923890000675,265.72923890000675,266.2226987000031,266.2226987000031,266.21624550000706,up,266.21630520001054,300.1448238000012,space,0.2732555999973556,0.12805410000146367,266.2226987000031,296.2132665000099,296.2132665000099,296.2132665000099,3.925491100002546,None,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
201,0,201,down,None,0.4497515000111889,None,,,201,0,201,0,300.1508664000139,,,,,,,,,,,,,,,,,,,,300.14509330000146,300.1508664000139,301.1367716000095,301.13040639999963,2,301.13258060000953,301.1367716000095,301.1367716000095,301.6304469000024,301.6304469000024,301.6236193000077,down,301.623682800011,301.62372650000907,None,0.4497515000111889,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
202,0,202,None,None,,,,,202,0,202,0,301.6304469000024,,,,,,,,,,,,,,,,,,,,301.6239362000051,301.6304469000024,302.5192723000073,302.5128162000037,1,302.5157618000085,302.5192723000073,302.5192723000073,303.01222830000916,303.01222830000916,303.0056976000051,None,303.0057409000001,303.0057672000112,None,,,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
203,0,203,down,None,0.325700000001234,0.12806949998775963,,,203,0,203,0,303.01222830000916,,,,,,,,,,,,,,,,,,,,303.0059195000067,303.01222830000916,303.6928740000003,303.6863253000047,2,303.6886913000053,303.6928740000003,303.6928740000003,304.18643110000994,304.18643110000994,304.1796714000084,down,304.1797371000139,304.1797682000033,None,0.325700000001234,0.12806949998775963,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
204,0,204,down,None,0.36544839999987744,0.11199980000674259,,,204,0,204,0,304.18643110000994,,,,,,,,,,,,,,,,,,,,304.1799904000072,304.18643110000994,305.00516120000975,304.9990114000102,2,305.00120670000615,305.00516120000975,305.00516120000975,305.49896280000394,305.49896280000394,305.49245430000883,down,305.4925177000114,305.4925452000025,None,0.36544839999987744,0.11199980000674259,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
205,0,205,up,None,0.4100936999893747,None,,,205,0,205,0,305.49896280000394,,,,,,,,,,,,,,,,,,,,305.49275350000244,305.49896280000394,306.4644838000095,306.4576692000119,1,306.46025360000203,306.4644838000095,306.4644838000095,306.95758220000425,306.95758220000425,306.95067850001215,up,306.95073740000953,306.95076520000293,None,0.4100936999893747,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
206,0,206,down,None,0.35789780000050087,0.11995389999356121,,,206,0,206,0,306.95758220000425,,,,,,,,,,,,,,,,,,,,306.9509589000081,306.95758220000425,307.6446594000008,307.6389114000049,2,307.641927500008,307.6446594000008,307.6446594000008,308.13813070001197,308.13813070001197,308.1314635000017,down,308.13150990000577,308.13152740000805,None,0.35789780000050087,0.11995389999356121,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
207,0,207,up,None,0.36478519999946,None,,,207,0,207,0,308.13813070001197,,,,,,,,,,,,,,,,,,,,308.13171200000215,308.13813070001197,308.637727600013,308.6315769000066,1,308.6339711000037,308.637727600013,308.637727600013,309.1315484000079,309.1315484000079,309.1246373000031,up,309.1246919000114,309.1247205000109,None,0.36478519999946,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
208,0,208,up,None,0.3108892000018386,0.12016160000348464,,,208,0,208,0,309.1315484000079,,,,,,,,,,,,,,,,,,,,309.1248903000087,309.1315484000079,309.9157387000014,309.9093040000007,1,309.9114678000042,309.9157387000014,309.9157387000014,310.4095229000086,310.4095229000086,310.4027971000032,up,310.40285160001076,310.4028707000107,None,0.3108892000018386,0.12016160000348464,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
209,0,209,down,None,0.4118875999993179,None,,,209,0,209,0,310.4095229000086,,,,,,,,,,,,,,,,,,,,310.4030855000019,310.4095229000086,310.9506398000085,310.9443423000048,2,310.9467136000021,310.9506398000085,310.9506398000085,311.44399030000204,311.44399030000204,311.43781540000055,down,311.4378776000085,311.43791000000783,None,0.4118875999993179,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
210,0,210,up,None,0.28920020000077784,0.10391130000061821,,,210,0,210,0,311.44399030000204,,,,,,,,,,,,,,,,,,,,311.4380799000064,311.44399030000204,312.24943429999985,312.24325020000106,1,312.24573330000567,312.24943429999985,312.24943429999985,312.7430352000083,312.7430352000083,312.73613060000935,up,312.7361893000052,312.7362189000123,None,0.28920020000077784,0.10391130000061821,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
211,0,211,up,None,0.30608350000693463,0.13579179999942426,,,211,0,211,0,312.7430352000083,,,,,,,,,,,,,,,,,,,,312.7364035000064,312.7430352000083,313.72860400000354,313.7227523000038,1,313.72562320000725,313.72860400000354,313.72860400000354,314.22225970000727,314.22225970000727,314.21572110000125,up,314.21577350000734,314.2157930000103,None,0.30608350000693463,0.13579179999942426,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
212,0,212,up,None,0.3629250999947544,None,,,212,0,212,0,314.22225970000727,,,,,,,,,,,,,,,,,,,,314.2159391000023,314.22225970000727,314.7916123000032,314.7852242000081,1,314.78757340001175,314.7916123000032,314.7916123000032,315.2844923000084,315.2844923000084,315.2782780000125,up,315.27831710000464,315.2783335000131,None,0.3629250999947544,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
213,0,213,down,None,0.4138639000011608,None,,,213,0,213,0,315.2844923000084,,,,,,,,,,,,,,,,,,,,315.2784474000073,315.2844923000084,316.1248454000015,316.1188022000133,2,316.12102100001357,316.1248454000015,316.1248454000015,316.61834060000547,316.61834060000547,316.61197970001376,down,316.61204660001385,316.6120751000126,None,0.4138639000011608,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
214,0,214,down,None,0.36048659999505617,0.09591380000347272,,,214,0,214,0,316.61834060000547,,,,,,,,,,,,,,,,,,,,316.6122794000112,316.61834060000547,317.5141066000069,317.50810230000934,2,317.51120760000776,317.5141066000069,317.5141066000069,318.00741850001214,318.00741850001214,318.0007370000094,down,318.00079240000923,318.000821300011,None,0.36048659999505617,0.09591380000347272,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
215,0,215,up,None,0.3933963000017684,None,,,215,0,215,0,318.00741850001214,,,,,,,,,,,,,,,,,,,,318.0009975000139,318.00741850001214,318.521121400001,318.51492350001354,1,318.51744140000665,318.521121400001,318.521121400001,319.01488910001353,319.01488910001353,319.00786280000466,up,319.0079098000133,319.0079312000016,None,0.3933963000017684,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
216,0,216,up,None,0.3153483000060078,0.1360385000007227,,,216,0,216,0,319.01488910001353,,,,,,,,,,,,,,,,,,,,319.0080990000133,319.01488910001353,319.5352289000002,319.52914880000753,1,319.5321302000084,319.5352289000002,319.5352289000002,320.0287102000002,320.0287102000002,320.0220323000103,up,320.0220912000077,320.022139800014,None,0.3153483000060078,0.1360385000007227,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
217,0,217,down,None,0.3446330000006128,None,,,217,0,217,0,320.0287102000002,,,,,,,,,,,,,,,,,,,,320.02232640000875,320.0287102000002,320.93822940000973,320.9319162000029,2,320.93408700000145,320.93822940000973,320.93822940000973,321.4314868000074,321.4314868000074,321.425066300013,down,321.42512550001265,321.42515280000225,None,0.3446330000006128,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
218,0,218,up,None,0.3594005000049947,None,,,218,0,218,0,321.4314868000074,,,,,,,,,,,,,,,,,,,,321.4253524000087,321.4314868000074,322.1951482000004,322.1889310000115,1,322.19135050001205,322.1951482000004,322.1951482000004,322.6885586999997,322.6885586999997,322.6819131000084,up,322.68197450001026,322.68200430000434,None,0.3594005000049947,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
219,0,219,down,None,0.31038519999128766,0.1283471000060672,,,219,0,219,0,322.6885586999997,,,,,,,,,,,,,,,,,,,,322.68220100000326,322.6885586999997,323.34813920001034,323.3420138000074,2,323.3442061000096,323.34813920001034,323.34813920001034,323.8417610000033,323.8417610000033,323.83518720000575,down,323.83525700001337,323.83527540000796,None,0.31038519999128766,0.1283471000060672,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
220,0,220,up,None,0.2574481000046944,0.13571819999197032,,,220,0,220,0,323.8417610000033,,,,,,,,,,,,,,,,,,,,323.8354251000128,323.8417610000033,324.5773049000127,324.5711564000085,1,324.5739528000122,324.5773049000127,324.5773049000127,325.0708045000065,325.0708045000065,325.06400399999984,up,325.0640579000028,325.06408470000315,None,0.2574481000046944,0.13571819999197032,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
221,0,221,down,None,0.29549809999298304,0.13614450000750367,,,221,0,221,0,325.0708045000065,,,,,,,,,,,,,,,,,,,,325.0642564000009,325.0708045000065,325.8832132000098,325.8772148999997,2,325.8801433000044,325.8832132000098,325.8832132000098,326.37691630001063,326.37691630001063,326.37004680000246,down,326.3700908000028,326.3701078000013,None,0.29549809999298304,0.13614450000750367,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
222,0,222,up,None,0.23510659999737982,0.07989449999877252,,,222,0,222,0,326.37691630001063,,,,,,,,,,,,,,,,,,,,326.3702566000138,326.37691630001063,327.32760250000865,327.3212693000096,2,327.3234325000085,327.32760250000865,327.32760250000865,327.8212802000053,327.8212802000053,327.8146795000066,up,327.8147422000038,327.8147708000033,None,0.23510659999737982,0.07989449999877252,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
223,0,223,up,None,0.3379224000091199,None,,,223,0,223,0,327.8212802000053,,,,,,,,,,,,,,,,,,,,327.8149841000122,327.8212802000053,328.53659440000774,328.5300614000007,1,328.53292320000764,328.53659440000774,328.53659440000774,329.02983750001295,329.02983750001295,329.0230542000063,up,329.0231313000113,329.02316260000225,None,0.3379224000091199,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
224,0,224,down,None,0.40042340000218246,None,,,224,0,224,0,329.02983750001295,,,,,,,,,,,,,,,,,,,,329.02335550000134,329.02983750001295,329.6825380000082,329.6761305000109,2,329.6784031999996,329.6825380000082,329.6825380000082,330.17564920001314,330.17564920001314,330.16924070000823,down,330.1693060000107,330.16933340000105,None,0.40042340000218246,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
225,0,225,up,None,0.36890880001010373,None,,,225,0,225,0,330.17564920001314,,,,,,,,,,,,,,,,,,,,330.1695338999998,330.17564920001314,331.1057894000114,331.0995447000023,1,331.10189750000427,331.1057894000114,331.1057894000114,331.59995970000455,331.59995970000455,331.5933361000061,up,331.59342480001214,331.59345750001376,None,0.36890880001010373,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
226,0,226,down,None,0.4144590999931097,None,,,226,0,226,0,331.59995970000455,,,,,,,,,,,,,,,,,,,,331.59367040000507,331.59995970000455,332.3561583000119,332.34992830001283,2,332.35228970000753,332.3561583000119,332.3561583000119,332.84950370001025,332.84950370001025,332.8429185000132,down,332.8429754000099,332.8430040000094,None,0.4144590999931097,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
227,0,227,down,None,0.4358539999957429,None,,,227,0,227,0,332.84950370001025,,,,,,,,,,,,,,,,,,,,332.8431801000115,332.84950370001025,333.80787230000715,333.80138020000595,2,333.80360610000207,333.80787230000715,333.80787230000715,334.3012633000035,334.3012633000035,334.294716400007,down,334.29475930001354,334.29477690000203,None,0.4358539999957429,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
228,0,228,up,None,0.3457656000100542,0.10407439999107737,,,228,0,228,0,334.3012633000035,,,,,,,,,,,,,,,,,,,,334.29491229999985,334.3012633000035,334.9607692000136,334.9538450000109,1,334.9561274000007,334.9607692000136,334.9607692000136,335.45412050001323,335.45412050001323,335.4474687000038,up,335.44752540001355,335.44755320000695,None,0.3457656000100542,0.10407439999107737,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
229,0,229,up,None,0.4058361000061268,None,,,229,0,229,0,335.45412050001323,,,,,,,,,,,,,,,,,,,,335.44773130000976,335.45412050001323,336.09268330001214,336.0866779000062,1,336.0889782000013,336.09268330001214,336.09268330001214,336.5867206000112,336.5867206000112,336.57978730001196,up,336.5798429000133,336.5798716999998,None,0.4058361000061268,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
230,0,230,up,None,0.3427495999931125,None,,,230,0,230,0,336.5867206000112,,,,,,,,,,,,,,,,,,,,336.5800537000032,336.5867206000112,337.30804100001114,337.3020003000129,1,337.30489820000366,337.30804100001114,337.30804100001114,337.80186030000914,337.80186030000914,337.79499330000544,up,337.7950438000116,337.7950741000095,None,0.3427495999931125,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
231,0,231,up,None,0.3205642999964766,None,,,231,0,231,0,337.80186030000914,,,,,,,,,,,,,,,,,,,,337.79524220000894,337.80186030000914,338.3221956000052,338.31571360000817,1,338.31786600001215,338.3221956000052,338.3221956000052,338.81575120000343,338.81575120000343,338.80911220000417,up,338.80918330000713,338.8092128999997,None,0.3205642999964766,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
232,0,232,up,None,0.3344712999969488,0.09600289999798406,,,232,0,232,0,338.81575120000343,,,,,,,,,,,,,,,,,,,,338.80940580001334,338.81575120000343,339.6282954000053,339.62194250000175,1,339.62501540000085,339.6282954000053,339.6282954000053,340.1212661000027,340.1212661000027,340.1145372000028,up,340.11459140000807,340.1146185000107,None,0.3344712999969488,0.09600289999798406,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
233,0,233,down,None,0.3250832000048831,0.12029199999233242,,,233,0,233,0,340.1212661000027,,,,,,,,,,,,,,,,,,,,340.1147859000048,340.1212661000027,340.7253953000036,340.7192219000135,2,340.7223257000005,340.7253953000036,340.7253953000036,341.2189289000089,341.2189289000089,341.2119151000079,down,341.21197510001366,341.21200660000613,None,0.3250832000048831,0.12029199999233242,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
234,0,234,up,None,0.35907229999429546,0.11996779999753926,,,234,0,234,0,341.2189289000089,,,,,,,,,,,,,,,,,,,,341.21219610000844,341.2189289000089,341.82747460000974,341.81654670000717,1,341.8248336000106,341.82747460000974,341.82747460000974,342.32314430001134,342.32314430001134,342.316109300009,up,342.3161577000137,342.3161766000121,None,0.35907229999429546,0.11996779999753926,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
235,0,235,down,None,0.35755190000054426,None,,,235,0,235,0,342.32314430001134,,,,,,,,,,,,,,,,,,,,342.3165208999999,342.32314430001134,343.3091621000058,343.3026867000008,2,343.3051395000075,343.3091621000058,343.3091621000058,343.8029131000076,343.8029131000076,343.7961248000065,down,343.79619910000474,343.79623060001177,None,0.35755190000054426,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
236,0,236,up,None,0.3685683999938192,None,,,236,0,236,0,343.8029131000076,,,,,,,,,,,,,,,,,,,,343.7964675000112,343.8029131000076,344.53815260001284,344.53214480000315,1,344.5347773000103,344.53815260001284,344.53815260001284,345.03189580001344,345.03189580001344,345.02526450000005,up,345.02532780000183,345.0253559000121,None,0.3685683999938192,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
237,0,237,down,None,0.34074600000167266,0.12781649999669753,,,237,0,237,0,345.03189580001344,,,,,,,,,,,,,,,,,,,,345.02555610000854,345.03189580001344,345.8859239000012,345.8797314000112,2,345.8821830000088,345.8859239000012,345.8859239000012,346.37915990001056,346.37915990001056,346.37269340000057,down,346.3727380000055,346.37275610001234,None,0.34074600000167266,0.12781649999669753,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
238,0,238,up,None,0.3329711000114912,0.13598159998946358,,,238,0,238,0,346.37915990001056,,,,,,,,,,,,,,,,,,,,346.3728938000131,346.37915990001056,347.14968300001055,347.1432562000118,1,347.14535750000505,347.14968300001055,347.14968300001055,347.64342040001065,347.64342040001065,347.63665740001306,up,347.63672570000926,347.63675410000724,None,0.3329711000114912,0.13598159998946358,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
239,0,239,None,None,,,,,239,0,239,0,347.64342040001065,,,,,,,,,,,,,,,,,,,,347.63696920000075,347.64342040001065,348.1567139000108,348.15039400001115,1,348.15292960000806,348.1567139000108,348.1567139000108,348.6504194000008,348.6504194000008,348.6434150000132,None,348.6434661000094,348.64349510001193,None,,,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
240,0,240,up,None,0.3683149999997113,None,,,240,0,240,0,348.6504194000008,,,,,,,,,,,,,,,,,,,,348.643685300005,348.6504194000008,349.49051440000767,349.4842165000009,1,349.4866344000038,349.49051440000767,349.49051440000767,349.98417640000116,349.98417640000116,349.977260700005,up,349.97731710001244,349.97734510000737,None,0.3683149999997113,None,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
241,0,241,up,None,0.3321338999958243,0.11216590000549331,,,241,0,241,0,349.98417640000116,,,,,,,,,,,,,,,,,,,,349.9775209000072,349.98417640000116,350.94246320000093,350.93564400001196,1,350.93888090000837,350.94246320000093,350.94246320000093,351.4354168000136,351.4354168000136,351.4286027000053,up,351.4286654000025,351.4286926000059,None,0.3321338999958243,0.11216590000549331,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
242,0,242,down,None,0.3339474000094924,0.12794340000255033,,,242,0,242,0,351.4354168000136,,,,,,,,,,,,,,,,,,,,351.4288749000116,351.4354168000136,352.2127792000101,352.2066965000122,2,352.2087688000029,352.2127792000101,352.2127792000101,352.7063041000074,352.7063041000074,352.70021850000194,down,352.7003095000109,352.70035610000195,None,0.3339474000094924,0.12794340000255033,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
243,0,243,down,None,0.3458781999943312,0.10420139999769162,,,243,0,243,0,352.7063041000074,,,,,,,,,,,,,,,,,,,,352.70056840000325,352.7063041000074,353.504711600006,353.49857920000795,2,353.5010949000134,353.504711600006,353.504711600006,353.99830470001325,353.99830470001325,353.991923900001,down,353.9919816000038,353.992009300011,None,0.3458781999943312,0.10420139999769162,,,,,,,,,,,004,001,2026-01-21_16h49.36.689,NESC3137_EEG_experiment,,2025.1.1,130.58478478756987,2026-01-21 16h49.55.785297 -0400,
