thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_4.keys,key_resp_3.rt,key_resp_3.duration,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,lsl_stream.started,lsl_stream.stopped,setup.started,setup.stopped,welcome.started,welcomeimg.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction.started,instructionimg.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,trigger,face.started,faceStim.started,key_resp_3.started,face.stopped,trials.key_resp_3.keys,break_2.started,break_2.stopped,trials.key_resp_4.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,faceStim.stopped,key_resp_3.stopped,breakimg.started,break2img.started,key_resp_4.started,breakimg.stopped,trials.key_resp_4.rt,trials.key_resp_4.duration,end.started,finish.started,finish.stopped,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
99,0,99,up,None,0.3978069000004325,None,,,99,0,99,0,132.52335850000964,,,,,,,,,,,,,,,,,,,,132.5174005000008,132.52335850000964,133.4884818999999,133.47442169999704,1,133.48596170000383,133.4884818999999,133.4884818999999,133.975720500006,up,133.97578829999838,133.97580759999983,None,0.3978069000004325,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
100,0,100,up,None,0.42144620000908617,0.04034009999304544,,,100,0,100,0,133.9834996999998,,,,,,,,,,,,,,,,,,,,133.9759650000051,133.9834996999998,134.92848689999664,134.9131214000081,1,134.925702499997,134.92848689999664,134.92848689999664,135.41651320000528,up,135.41657480000868,135.41659370000707,None,0.42144620000908617,0.04034009999304544,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
101,0,101,down,None,0.39491450000787154,None,,,101,0,101,0,135.42218500000308,,,,,,,,,,,,,,,,,,,,135.41671459999634,135.42218500000308,136.3150874999992,136.29897840000922,2,136.31306369999947,136.3150874999992,136.3150874999992,136.8042301999958,down,136.80429139999615,136.80432199999632,None,0.39491450000787154,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
102,0,102,None,None,,,,,102,0,102,0,136.8110435999988,,,,,,,,,,,,,,,,,,,,136.80449890000455,136.8110435999988,137.38668940000935,137.37320820000605,1,137.38428840000415,137.38668940000935,137.38668940000935,137.87347859999863,None,137.8735502000054,137.87359650000872,None,,,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
103,0,103,down,None,0.3116167999978643,0.15181929999380372,,,103,0,103,0,137.88000230000762,,,,,,,,,,,,,,,,,,,,137.87375990000146,137.88000230000762,138.45447799999965,138.43601190000481,2,138.45227670000168,138.45447799999965,138.45447799999965,138.94254770000407,down,138.9425939000066,138.9426109000051,None,0.3116167999978643,0.15181929999380372,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
104,0,104,up,None,0.36994530000083614,None,,,104,0,104,0,138.94911760000105,,,,,,,,,,,,,,,,,,,,138.94273280000198,138.94911760000105,139.73996770000667,139.72716429999855,1,139.73798499999975,139.73996770000667,139.73996770000667,140.22721569999703,up,140.22725039999932,140.22726490000787,None,0.36994530000083614,None,140.23410909999802,140.23410909999802,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
105,0,105,None,None,,,,,105,0,105,0,140.23410909999802,,,,,,,,,,,,,,,,,,,,140.2273686999979,140.23410909999802,140.79047790000914,140.77591579999716,1,140.7878464999958,140.79047790000914,140.79047790000914,141.2792427000095,None,141.27928489999613,141.2793027000007,None,,,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
106,0,106,down,None,0.3600592000002507,None,,,106,0,106,0,141.284711100001,,,,,,,,,,,,,,,,,,,,141.27942130000156,141.284711100001,141.80630490000476,141.79230300000927,2,141.80453979999584,141.80630490000476,141.80630490000476,142.2945180000097,down,142.29457820000243,142.2946091000049,None,0.3600592000002507,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
107,0,107,down,None,0.3886523999972269,None,,,107,0,107,0,142.30030719999922,,,,,,,,,,,,,,,,,,,,142.2947417999967,142.30030719999922,142.80926609999733,142.79354060000333,2,142.80745770000794,142.80926609999733,142.80926609999733,143.2920657000068,down,143.29212359999656,143.29214220000722,None,0.3886523999972269,None,143.29732979999972,143.29732979999972,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
108,0,108,down,None,0.35873999999603257,0.11997109999356326,,,108,0,108,0,143.29732979999972,,,,,,,,,,,,,,,,,,,,143.29231319999963,143.29732979999972,144.18320200000016,144.1677367000084,2,144.18112340000516,144.18320200000016,144.18320200000016,144.67138420000265,down,144.67142850000528,144.67144610000832,None,0.35873999999603257,0.11997109999356326,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
109,0,109,down,None,0.2900785000092583,0.11228020000271499,,,109,0,109,0,144.67794449999928,,,,,,,,,,,,,,,,,,,,144.67156570000225,144.67794449999928,145.64395900000818,145.62990870000795,2,145.6419009999954,145.64395900000818,145.64395900000818,146.13141810000525,down,146.1314626999956,146.13147999999637,None,0.2900785000092583,0.11228020000271499,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
110,0,110,None,None,,,,,110,0,110,0,146.1377317000006,,,,,,,,,,,,,,,,,,,,146.13160029999563,146.1377317000006,146.78354590000527,146.7698761000065,1,146.7816545000096,146.78354590000527,146.78354590000527,147.27061920000415,None,147.27066140000534,147.27067910000915,None,,,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
111,0,111,down,None,0.3590107000054559,None,,,111,0,111,0,147.27761600000667,,,,,,,,,,,,,,,,,,,,147.27079690000392,147.27761600000667,148.16702110000188,148.1527444999956,2,148.16491390000738,148.16702110000188,148.16702110000188,148.65420370000356,down,148.65427890000865,148.65431060000265,None,0.3590107000054559,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
112,0,112,down,None,0.3497693999961484,None,,,112,0,112,0,148.66182170000684,,,,,,,,,,,,,,,,,,,,148.65448130000732,148.66182170000684,149.53612600000633,149.5221262999985,2,149.53405360000033,149.53612600000633,149.53612600000633,150.0235257000022,down,150.02357510000002,150.02359320000687,None,0.3497693999961484,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
113,0,113,up,None,0.4236215999990236,None,,,113,0,113,0,150.0303094999981,,,,,,,,,,,,,,,,,,,,150.02370950000477,150.0303094999981,150.7027461999969,150.68397070000356,1,150.6995975000027,150.7027461999969,150.7027461999969,151.19086030000472,up,151.19095060000836,151.19098719999602,None,0.4236215999990236,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
114,0,114,up,None,0.4392463999975007,None,,,114,0,114,0,151.19736869999906,,,,,,,,,,,,,,,,,,,,151.1911481999996,151.19736869999906,151.75931160000619,151.74532739999995,1,151.75680289999582,151.75931160000619,151.75931160000619,152.24715900000592,up,152.24720260000322,152.2472201000055,None,0.4392463999975007,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
115,0,115,up,None,0.365369399994961,None,,,115,0,115,0,152.25332740000158,,,,,,,,,,,,,,,,,,,,152.24733739999647,152.25332740000158,152.96849680000742,152.95483600000443,1,152.96635309999692,152.96849680000742,152.96849680000742,153.4557754999987,up,153.45583649999753,153.45586919999914,None,0.365369399994961,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
116,0,116,up,None,0.32336949999444187,None,,,116,0,116,0,153.4620475999982,,,,,,,,,,,,,,,,,,,,153.45603650000703,153.4620475999982,154.22652850000304,154.2132314000046,1,154.22470710000198,154.22652850000304,154.22652850000304,154.71349219999684,up,154.71355500000936,154.7135860999988,None,0.32336949999444187,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
117,0,117,up,None,0.30542430000787135,None,,,117,0,117,0,154.7202746999974,,,,,,,,,,,,,,,,,,,,154.71376210000017,154.7202746999974,155.27665290000732,155.26233350000985,1,155.27446300000884,155.27665290000732,155.27665290000732,155.76434300000255,up,155.76440390000062,155.7644261999958,None,0.30542430000787135,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
118,0,118,down,None,0.4038450000080047,None,,,118,0,118,0,155.77024820000224,,,,,,,,,,,,,,,,,,,,155.76458850000927,155.77024820000224,156.61815229999775,156.60389179999765,2,156.61630219999643,156.61815229999775,156.61815229999775,157.1052703000023,down,157.10531320000882,157.10532960000273,None,0.4038450000080047,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
119,0,119,up,None,0.4350141999893822,None,,,119,0,119,0,157.1118753000046,,,,,,,,,,,,,,,,,,,,157.1054429000069,157.1118753000046,157.7388559999963,157.7236311000015,1,157.73639570000523,157.7388559999963,157.7388559999963,158.2215073999978,up,158.22154389999923,158.22156020000693,None,0.4350141999893822,None,158.22724020000896,158.22724020000896,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
120,0,120,up,None,0.3100142999901436,None,,,120,0,120,0,158.22724020000896,,,,,,,,,,,,,,,,,,,,158.2216744000034,158.22724020000896,159.1038944000029,159.0897074000095,1,159.10201070000767,159.1038944000029,159.1038944000029,159.59271189999708,up,159.5927817000047,159.59280270000454,None,0.3100142999901436,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
121,0,121,up,None,0.35596639999130275,None,,,121,0,121,0,159.59851619999972,,,,,,,,,,,,,,,,,,,,159.59297789999982,159.59851619999972,160.15455610000936,160.14147940000112,1,160.15254840000125,160.15455610000936,160.15455610000936,160.64155790000223,up,160.6415921000007,160.64160640000773,None,0.35596639999130275,None,160.64852180000162,160.64852180000162,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
122,0,122,down,None,0.3698575000016717,None,,,122,0,122,0,160.64852180000162,,,,,,,,,,,,,,,,,,,,160.64171189999615,160.64852180000162,161.30799370000022,161.29435759999615,2,161.30612920000567,161.30799370000022,161.30799370000022,161.79503370000748,down,161.795097299997,161.79512799999793,None,0.3698575000016717,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
123,0,123,down,None,0.3069194000127027,0.135007199991378,,,123,0,123,0,161.80371320000268,,,,,,,,,,,,,,,,,,,,161.7953034000093,161.80371320000268,162.4359098999994,162.4210338999983,2,162.433970099999,162.4359098999994,162.4359098999994,162.9238733000093,down,162.92391759999737,162.92393520000041,None,0.3069194000127027,0.135007199991378,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
124,0,124,down,None,0.26355489999696147,0.1277974999975413,,,124,0,124,0,162.93178440000338,,,,,,,,,,,,,,,,,,,,162.92405490000965,162.93178440000338,163.69450730000972,163.68183230000432,2,163.69256049999967,163.69450730000972,163.69450730000972,164.18230030000268,down,164.18234510000912,164.1823621000076,None,0.26355489999696147,0.1277974999975413,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
125,0,125,down,None,0.26335709998966195,0.12793680001050234,,,125,0,125,0,164.1887204000086,,,,,,,,,,,,,,,,,,,,164.1824806000077,164.1887204000086,165.17454510000243,165.16070750000654,2,165.17258280000533,165.17454510000243,165.17454510000243,165.6625090000016,down,165.66256569999678,165.6625830999983,None,0.26335709998966195,0.12793680001050234,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
126,0,126,down,None,0.28752320000785403,0.17609670000092592,,,126,0,126,0,165.66950040000665,,,,,,,,,,,,,,,,,,,,165.6627087000088,165.66950040000665,166.2383198000025,166.22466350000468,2,166.2364940999978,166.2383198000025,166.2383198000025,166.72640010000032,down,166.72648739999568,166.72652189999644,None,0.28752320000785403,0.17609670000092592,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
127,0,127,up,None,0.4071727999980794,None,,,127,0,127,0,166.73211680000531,,,,,,,,,,,,,,,,,,,,166.72673249999934,166.73211680000531,167.41483570000855,167.3990002000064,1,167.41228400000546,167.41483570000855,167.41483570000855,167.90372760000173,up,167.90381659999548,167.90384690000792,None,0.4071727999980794,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
128,0,128,down,None,0.41175709999515675,None,,,128,0,128,0,167.90969070000574,,,,,,,,,,,,,,,,,,,,167.9040105000022,167.90969070000574,168.53858249999757,168.52115349999804,1,168.53642600000603,168.53858249999757,168.53858249999757,169.02753030000895,down,169.02759700000752,169.0276179000066,None,0.41175709999515675,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
129,0,129,up,None,0.4232357000000775,None,,,129,0,129,0,169.03368000000773,,,,,,,,,,,,,,,,,,,,169.02773499999603,169.03368000000773,169.75075530000322,169.73528360000637,1,169.74825830000918,169.75075530000322,169.75075530000322,170.23956180000096,up,170.23960810000426,170.2396246999997,None,0.4232357000000775,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
130,0,130,down,None,0.35153110000828747,None,,,130,0,130,0,170.2451235000044,,,,,,,,,,,,,,,,,,,,170.23977680000826,170.2451235000044,170.83032330000424,170.81519910000497,2,170.82837709999876,170.83032330000424,170.83032330000424,171.31739569999627,down,171.31743789999746,171.31745470000897,None,0.35153110000828747,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
131,0,131,down,None,0.27297799999359995,0.12796159999561496,,,131,0,131,0,171.32568850000098,,,,,,,,,,,,,,,,,,,,171.31757020000077,171.32568850000098,172.22888490000332,172.21496019999904,2,172.22654489999695,172.22888490000332,172.22888490000332,172.71781230000488,down,172.71794180000143,172.71797060000245,None,0.27297799999359995,0.12796159999561496,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
132,0,132,up,None,0.42656279999937396,None,,,132,0,132,0,172.72273120000318,,,,,,,,,,,,,,,,,,,,172.71814989999984,172.72273120000318,173.52327820000937,173.50874479999766,1,173.5212087999971,173.52327820000937,173.52327820000937,174.01008010000805,up,174.0101413000084,174.0101724999986,None,0.42656279999937396,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
133,0,133,down,None,0.3205683999985922,0.15234480000799522,,,133,0,133,0,174.017251199999,,,,,,,,,,,,,,,,,,,,174.01035260000208,174.017251199999,174.9496061999962,174.93432319999556,2,174.94750540000678,174.9496061999962,174.9496061999962,175.4371237000014,down,175.43717780000588,175.43719579999743,None,0.3205683999985922,0.15234480000799522,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
134,0,134,down,None,0.30105100000218954,0.1441765000054147,,,134,0,134,0,175.4437304000021,,,,,,,,,,,,,,,,,,,,175.43731649999972,175.4437304000021,176.1927766000008,176.17975690000458,2,176.1908160000021,176.1927766000008,176.1927766000008,176.6799383000034,down,176.67998590000207,176.68000439999742,None,0.30105100000218954,0.1441765000054147,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
135,0,135,up,None,0.40607230000023264,None,,,135,0,135,0,176.68675120000262,,,,,,,,,,,,,,,,,,,,176.68014070000208,176.68675120000262,177.20775620000495,177.19369490000827,1,177.2057868999982,177.20775620000495,177.20775620000495,177.6947591000062,up,177.6948318000068,177.6948640000046,None,0.40607230000023264,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
136,0,136,down,None,0.37022719999367837,None,,,136,0,136,0,177.70167439999932,,,,,,,,,,,,,,,,,,,,177.69501180000952,177.70167439999932,178.45970490000036,178.44536349999544,2,178.45764809999673,178.45970490000036,178.45970490000036,178.9467113999999,down,178.9467541000049,178.94677070000034,None,0.37022719999367837,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
137,0,137,down,None,0.3365260999999009,None,,,137,0,137,0,178.95332400000188,,,,,,,,,,,,,,,,,,,,178.94688479999604,178.95332400000188,179.5734470000025,179.55928680000943,2,179.57090370000515,179.5734470000025,179.5734470000025,180.06034009999712,down,180.060384299999,180.0604020000028,None,0.3365260999999009,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
138,0,138,down,None,0.39175630001409445,None,,,138,0,138,0,180.06814390000363,,,,,,,,,,,,,,,,,,,,180.06051599999773,180.06814390000363,180.65411020000465,180.6379617000057,2,180.65217260000645,180.65411020000465,180.65411020000465,181.1427885000012,down,181.142875000005,181.14290810000966,None,0.39175630001409445,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
139,0,139,down,None,0.24278570000024047,0.1439605999912601,,,139,0,139,0,181.1494895000069,,,,,,,,,,,,,,,,,,,,181.14313320000656,181.1494895000069,181.8270646000019,181.8107971999998,2,181.8251411000092,181.8270646000019,181.8270646000019,182.31644140000571,down,182.31648380000843,182.31650070000615,None,0.24278570000024047,0.1439605999912601,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
140,0,140,down,None,0.2993695999903139,0.14389640001172666,,,140,0,140,0,182.3223708000005,,,,,,,,,,,,,,,,,,,,182.31661599999643,182.3223708000005,183.1225698000053,183.10836800000106,2,183.12074399999983,183.1225698000053,183.1225698000053,183.60969549999572,down,183.6097546999954,183.6097865000047,None,0.2993695999903139,0.14389640001172666,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
141,0,141,up,None,0.4512135999975726,None,,,141,0,141,0,183.61739290000696,,,,,,,,,,,,,,,,,,,,183.60995980000007,183.61739290000696,184.13869469999918,184.12346750000142,1,184.13685130000522,184.13869469999918,184.13869469999918,184.62588570000662,up,184.6259554999997,184.6259926000057,None,0.4512135999975726,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
142,0,142,down,None,0.28442009999707807,0.15200290000939276,,,142,0,142,0,184.63239290000638,,,,,,,,,,,,,,,,,,,,184.6261935000075,184.63239290000638,185.16937440000765,185.15365760000714,2,185.16708800000197,185.16937440000765,185.16937440000765,185.65868750000664,down,185.65873270000156,185.6587503000046,None,0.28442009999707807,0.15200290000939276,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
143,0,143,down,None,0.3925725000008242,None,,,143,0,143,0,185.6645381999988,,,,,,,,,,,,,,,,,,,,185.658878000002,185.6645381999988,186.22926000000734,186.21341389999725,2,186.22713549999753,186.22926000000734,186.22926000000734,186.71725600000354,down,186.71731130000262,186.7173291000072,None,0.3925725000008242,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
144,0,144,down,None,0.2237645999994129,0.16772820000187494,,,144,0,144,0,186.72407759999624,,,,,,,,,,,,,,,,,,,,186.71744550000585,186.72407759999624,187.51031389999844,187.49554410000565,2,187.50842349999584,187.51031389999844,187.51031389999844,187.99769440000819,down,187.99773669999558,187.99775330000557,None,0.2237645999994129,0.16772820000187494,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
145,0,145,up,None,0.4145033000095282,None,,,145,0,145,0,188.0056237000099,,,,,,,,,,,,,,,,,,,,187.99786859999585,188.0056237000099,188.58332960000553,188.56696999999986,1,188.58131710000453,188.58332960000553,188.58332960000553,189.07232600000862,up,189.0723691000021,189.0723854000098,None,0.4145033000095282,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
146,0,146,down,None,0.26629769999999553,0.08863099999143742,,,146,0,146,0,189.07933020000928,,,,,,,,,,,,,,,,,,,,189.07250639999984,189.07933020000928,189.72350350000488,189.70551890000934,1,189.72132660000352,189.72350350000488,189.72350350000488,190.21090099999856,down,190.21096599999873,190.2109969000012,None,0.26629769999999553,0.08863099999143742,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
147,0,147,up,None,0.42577439999149647,None,,,147,0,147,0,190.21832240000367,,,,,,,,,,,,,,,,,,,,190.21117209999647,190.21832240000367,191.01269770000363,190.9952013000002,1,191.01081610000983,191.01269770000363,191.01269770000363,191.50185200000124,up,191.50192290000268,191.50193959999888,None,0.42577439999149647,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
148,0,148,up,None,0.33749299999908544,None,,,148,0,148,0,191.50900869999896,,,,,,,,,,,,,,,,,,,,191.50205500000448,191.50900869999896,192.1323102000024,192.11397489999945,1,192.1299841,192.1323102000024,192.1323102000024,192.61924949999957,up,192.6192934999999,192.61931059999915,None,0.33749299999908544,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
149,0,149,up,None,0.28498100000433624,None,,,149,0,149,0,192.6260495000024,,,,,,,,,,,,,,,,,,,,192.61943069999688,192.6260495000024,193.3288709000044,193.31408350000856,1,193.32704089999606,193.3288709000044,193.3288709000044,193.8162072999985,up,193.81625080000958,193.8162672000035,None,0.28498100000433624,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
150,0,150,up,None,0.24509660000330769,0.18369370000436902,,,150,0,150,0,193.82417190000706,,,,,,,,,,,,,,,,,,,,193.81638289999682,193.82417190000706,194.65710959999706,194.64292579999892,1,194.65539559999888,194.65710959999706,194.65710959999706,195.14469840000675,up,195.14473949999956,195.1447571000026,None,0.24509660000330769,0.18369370000436902,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
151,0,151,up,None,0.2186327999952482,0.17591520000132732,,,151,0,151,0,195.15194290000363,,,,,,,,,,,,,,,,,,,,195.14487840000947,195.15194290000363,196.1312573000032,196.11697750000167,1,196.12941150000552,196.1312573000032,196.1312573000032,196.6183938000031,up,196.6184401000064,196.618458500001,None,0.2186327999952482,0.17591520000132732,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
152,0,152,up,None,0.2651343000034103,0.19189729999925476,,,152,0,152,0,196.62524880000274,,,,,,,,,,,,,,,,,,,,196.61859290000575,196.62524880000274,197.14874269999564,197.1323551999958,1,197.1463240000012,197.14874269999564,197.14874269999564,197.63708230000339,up,197.6371385000093,197.63717070000712,None,0.2651343000034103,0.19189729999925476,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
153,0,153,down,None,0.3688086000038311,None,,,153,0,153,0,197.6439154999971,,,,,,,,,,,,,,,,,,,,197.63733749999665,197.6439154999971,198.29302320000716,198.27698300000338,2,198.2909656999982,198.29302320000716,198.29302320000716,198.7811539999966,down,198.78119760000845,198.78121400000236,None,0.3688086000038311,None,,,,,,,,,,,,,003,001,2026-01-21_16h26.10.246,NESC3137_EEG_experiment,,2025.1.1,141.96801744858067,2026-01-21 16h26.32.575469 -0400,
