thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,lsl_stream.started,lsl_stream.stopped,setup.started,setup.stopped,welcome.started,welcomeimg.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction.started,instructionimg.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,trigger,face.started,faceStim.started,key_resp_3.started,faceStim.stopped,key_resp_3.stopped,face.stopped,trials.key_resp_3.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,break_2.started,break_2.stopped,trials.key_resp_4.keys,breakimg.started,breakimg.stopped,break2img.started,key_resp_4.started,trials.key_resp_4.rt,trials.key_resp_4.duration,end.started,finish.started,finish.stopped,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,0.15894310001749545,0.15901910001412034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
,,,,,,,,,,,,,,,,,0.15903680003248155,0.15905960008967668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
,,,,,,,,,,,,,,,,,,,0.1591093000024557,0.16442500008270144,0.16442500008270144,17.44831760006491,space,17.276010799920186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
204,0,204,up,0.3912622999632731,None,None,,,204,0,204,0,307.23036260006484,,,,,,,,,,,,,,,,,,,,307.2269569000928,307.23036260006484,307.93624480010476,307.930737900082,1,307.93491830001585,307.93624480010476,307.93624480010476,308.4261997001013,308.4261997001013,308.42227750003804,up,0.3912622999632731,None,308.42231580009684,308.4223327001091,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
205,0,205,down,0.3080692000221461,None,None,,,205,0,205,0,308.4261997001013,,,,,,,,,,,,,,,,,,,,308.42245210008696,308.4261997001013,309.34357400005683,309.3389861000469,2,309.34151890000794,309.34357400005683,309.34357400005683,309.83027100004256,309.83027100004256,309.82676190009806,down,0.3080692000221461,None,309.8268278000178,309.8268516000826,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
206,0,206,down,0.34816359996329993,None,None,,,206,0,206,0,309.83027100004256,,,,,,,,,,,,,,,,,,,,309.8269812000217,309.83027100004256,310.55132420000155,310.5430828999961,2,310.5450795000652,310.55132420000155,310.55132420000155,311.0386750000762,311.0386750000762,311.0349341999972,down,0.34816359996329993,None,311.034972500056,311.0349884000607,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
207,0,207,down,0.3272462000604719,None,None,,,207,0,207,0,311.0386750000762,,,,,,,,,,,,,,,,,,,,311.0351047000149,311.0386750000762,311.98027570010163,311.9764355000807,2,311.9783265000442,311.98027570010163,311.98027570010163,312.4677063000854,312.4677063000854,312.46387750003487,down,0.3272462000604719,None,312.46391270007007,312.46392850007396,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
208,0,208,down,0.3920298999873921,None,None,,,208,0,208,0,312.4677063000854,,,,,,,,,,,,,,,,,,,,312.46404230000917,312.4677063000854,313.06769510009326,313.0638320000144,2,313.0659582000226,313.06769510009326,313.06769510009326,313.55526590009686,313.55526590009686,313.5515732000349,down,0.3920298999873921,None,313.5516459000064,313.55168960010633,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
209,0,209,up,0.41258560004644096,None,None,,,209,0,209,0,313.55526590009686,,,,,,,,,,,,,,,,,,,,313.5520829000743,313.55526590009686,314.1479317001067,314.1429121000692,1,314.1466140000848,314.1479317001067,314.1479317001067,314.63603890000377,314.63603890000377,314.6304806000553,up,0.41258560004644096,None,314.6305246000411,314.6305504000047,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
210,0,210,down,0.37156370002776384,None,None,,,210,0,210,0,314.63603890000377,,,,,,,,,,,,,,,,,,,,314.6306896000169,314.63603890000377,315.1817739000544,315.17655090009794,2,315.18035360006616,315.1817739000544,315.1817739000544,315.6719399000285,315.6719399000285,315.66799680003896,down,0.37156370002776384,None,315.66803330008406,315.6680492000887,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
211,0,211,down,0.3419129999820143,None,None,,,211,0,211,0,315.6719399000285,,,,,,,,,,,,,,,,,,,,315.6681952000363,315.6719399000285,316.4468437000178,316.4432398000499,2,316.44508030009456,316.4468437000178,316.4468437000178,316.93449480005074,316.93449480005074,316.93060920003336,down,0.3419129999820143,None,316.9306485000998,316.9306651999941,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
212,0,212,down,0.3998199999332428,None,None,,,212,0,212,0,316.93449480005074,,,,,,,,,,,,,,,,,,,,316.9307832000777,316.93449480005074,317.4555747000268,317.45142350008246,2,317.4533126000315,317.4555747000268,317.4555747000268,317.94266380008776,317.94266380008776,317.93893860001117,down,0.3998199999332428,None,317.9389758000616,317.9389924000716,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
213,0,213,up,0.4471966000273824,None,None,,,213,0,213,0,317.94266380008776,,,,,,,,,,,,,,,,,,,,317.9391365000047,317.94266380008776,318.57657640008256,318.5720465000486,1,318.57451200007927,318.57657640008256,318.57657640008256,319.06373350007925,319.06373350007925,319.05973880004603,up,0.4471966000273824,None,319.05980909999926,319.05982830002904,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
214,0,214,up,0.34587799990549684,None,None,,,214,0,214,0,319.06373350007925,,,,,,,,,,,,,,,,,,,,319.0599539000541,319.06373350007925,319.885855600005,319.8805971000111,1,319.8832964000758,319.885855600005,319.885855600005,320.37183080008253,320.37183080008253,320.369672400062,up,0.34587799990549684,None,320.3697323000524,320.36974990007,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
215,0,215,down,0.3494012000737712,None,None,,,215,0,215,0,320.37183080008253,,,,,,,,,,,,,,,,,,,,320.369914000039,320.37183080008253,321.34355770004913,321.33877590007614,2,321.3411974000046,321.34355770004913,321.34355770004913,321.8302352000028,321.8302352000028,321.8266133000143,down,0.3494012000737712,None,321.8266516000731,321.8267290000804,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
216,0,216,None,,,None,,,216,0,216,0,321.8302352000028,,,,,,,,,,,,,,,,,,,,321.82704180001747,321.8302352000028,322.33847420010716,322.3345926000038,1,322.3370299000526,322.33847420010716,322.33847420010716,322.8272267000284,322.8272267000284,322.8220820000861,None,,,322.82211569999345,322.82213230000343,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
217,0,217,up,0.41926100000273436,None,None,,,217,0,217,0,322.8272267000284,,,,,,,,,,,,,,,,,,,,322.8222509000916,322.8272267000284,323.3802385000745,323.3762010000646,1,323.37812300003134,323.3802385000745,323.3802385000745,323.8678962000413,323.8678962000413,323.8637095000595,up,0.41926100000273436,None,323.86374580010306,323.86376209999435,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
218,0,218,down,0.38160009996499866,None,None,,,218,0,218,0,323.8678962000413,,,,,,,,,,,,,,,,,,,,323.86387830006424,323.8678962000413,324.621874100063,324.61781480000354,2,324.6195760000264,324.621874100063,324.621874100063,325.10937570000533,325.10937570000533,325.10564250010066,down,0.38160009996499866,None,325.10568160004914,325.1056988000637,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
219,0,219,up,0.31688530009705573,None,None,,,219,0,219,0,325.10937570000533,,,,,,,,,,,,,,,,,,,,325.1058129000012,325.10937570000533,326.06680610007606,326.06080110010225,1,326.0644989000866,326.06680610007606,326.06680610007606,326.5552347000921,326.5552347000921,326.5513690999942,up,0.31688530009705573,None,326.5514076000545,326.5514250000706,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
220,0,220,down,0.34547269996255636,None,None,,,220,0,220,0,326.5552347000921,,,,,,,,,,,,,,,,,,,,326.5515476000728,326.5552347000921,327.2260534000816,327.21911910001654,2,327.22093150008004,327.2260534000816,327.2260534000816,327.7136617000215,327.7136617000215,327.70968130009715,down,0.34547269996255636,None,327.7097186000319,327.7097355000442,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
221,0,221,down,0.40411999996285886,None,None,,,221,0,221,0,327.7136617000215,,,,,,,,,,,,,,,,,,,,327.70987640006933,327.7136617000215,328.4717934000073,328.46802780008875,2,328.4702943000011,328.4717934000073,328.4717934000073,328.9594682001043,328.9594682001043,328.9556038000155,down,0.40411999996285886,None,328.9556429000804,328.9556600000942,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
222,0,222,down,0.3483674000017345,None,None,,,222,0,222,0,328.9594682001043,,,,,,,,,,,,,,,,,,,,328.9557754000416,328.9594682001043,329.85513999999966,329.85119810001925,2,329.85323090001475,329.85513999999966,329.85513999999966,330.3428978000302,330.3428978000302,330.33865120005794,down,0.3483674000017345,None,330.33869260002393,330.3387095000362,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
223,0,223,up,0.4578668000176549,None,None,,,223,0,223,0,330.3428978000302,,,,,,,,,,,,,,,,,,,,330.338822800084,330.3428978000302,330.8640487000812,330.86003410001285,1,330.8620857000351,330.8640487000812,330.8640487000812,331.350954500027,331.350954500027,331.3472151000751,up,0.4578668000176549,None,331.34725800005253,331.34727450006176,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
224,0,224,None,,,None,,,224,0,224,0,331.350954500027,,,,,,,,,,,,,,,,,,,,331.34738760010805,331.350954500027,332.10519830009434,332.10147290001623,1,332.1033694000216,332.10519830009434,332.10519830009434,332.5928062000312,332.5928062000312,332.5889245000435,None,,,332.58895730006043,332.58898050000425,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
225,0,225,up,0.4187670999672264,None,None,,,225,0,225,0,332.5928062000312,,,,,,,,,,,,,,,,,,,,332.5890961000696,332.5928062000312,333.2927003001096,333.28893900010735,1,333.29107840009965,333.2927003001096,333.2927003001096,333.7803532000398,333.7803532000398,333.7765249001095,up,0.4187670999672264,None,333.77656310005113,333.7765797000611,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
226,0,226,up,0.3943526999792084,None,None,,,226,0,226,0,333.7803532000398,,,,,,,,,,,,,,,,,,,,333.77669790002983,333.7803532000398,334.5593583000591,334.55553570005577,1,334.55730390001554,334.5593583000591,334.5593583000591,335.0474424000131,335.0474424000131,335.0429338000249,up,0.3943526999792084,None,335.04297250008676,335.04298960010055,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
227,0,227,down,0.34798800002317876,None,None,,,227,0,227,0,335.0474424000131,,,,,,,,,,,,,,,,,,,,335.04311329999473,335.0474424000131,335.5969768000068,335.5930833000457,2,335.59505900007207,335.5969768000068,335.5969768000068,336.0844791000709,336.0844791000709,336.0804518000223,down,0.34798800002317876,None,336.08048970007803,336.0805107000051,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
228,0,228,down,0.42522059998009354,None,None,,,228,0,228,0,336.0844791000709,,,,,,,,,,,,,,,,,,,,336.0806293000933,336.0844791000709,336.6301878000377,336.6263630000176,2,336.6281625000993,336.6301878000377,336.6301878000377,337.1178864000831,337.1178864000831,337.1138800000772,down,0.42522059998009354,None,337.11391920002643,337.11393570003565,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
229,0,229,down,0.4149226000299677,None,None,,,229,0,229,0,337.1178864000831,,,,,,,,,,,,,,,,,,,,337.11406040005386,337.1178864000831,337.69287550006993,337.6887595000444,2,337.69054980005603,337.69287550006993,337.69287550006993,338.18023250007536,338.18023250007536,338.1774500000756,down,0.4149226000299677,None,338.1774888000218,338.1775054000318,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
230,0,230,up,0.43999189999885857,None,None,,,230,0,230,0,338.18023250007536,,,,,,,,,,,,,,,,,,,,338.17765020008665,338.18023250007536,338.9354449000675,338.9305266001029,1,338.93410820001736,338.9354449000675,338.9354449000675,339.4219118000474,339.4219118000474,339.4179424000904,up,0.43999189999885857,None,339.41797970002517,339.4180322000757,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
231,0,231,down,0.3714200999820605,None,None,,,231,0,231,0,339.4219118000474,,,,,,,,,,,,,,,,,,,,339.4181558000855,339.4219118000474,340.2770525000524,340.27297790010925,2,340.27509760006797,340.2770525000524,340.2770525000524,340.7679311000975,340.7679311000975,340.75958770001307,down,0.3714200999820605,None,340.75962400005665,340.7596402000636,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
232,0,232,down,0.35855329991318285,None,None,,,232,0,232,0,340.7679311000975,,,,,,,,,,,,,,,,,,,,340.75975359999575,340.7679311000975,341.6092757000588,341.60530410008505,2,341.60706810001284,341.6092757000588,341.6092757000588,342.09678110003006,342.09678110003006,342.09306740004104,down,0.35855329991318285,None,342.0931120000314,342.0931306000566,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
233,0,233,down,0.37316840002313256,None,None,,,233,0,233,0,342.09678110003006,,,,,,,,,,,,,,,,,,,,342.09331580006983,342.09678110003006,342.69262270000763,342.68894800008275,2,342.69078360009007,342.69262270000763,342.69262270000763,343.1802048000973,343.1802048000973,343.176417700015,down,0.37316840002313256,None,343.17645570007153,343.1764761999948,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
234,0,234,up,0.38523640006314963,None,None,,,234,0,234,0,343.1802048000973,,,,,,,,,,,,,,,,,,,,343.17659410007764,343.1802048000973,344.0222825000528,344.0181331000058,1,344.02011430007406,344.0222825000528,344.0222825000528,344.5093659000704,344.5093659000704,344.50541530002374,up,0.38523640006314963,None,344.50545330008026,344.5054698000895,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
235,0,235,up,0.32954679999966174,None,None,,,235,0,235,0,344.5093659000704,,,,,,,,,,,,,,,,,,,,344.5055812000064,344.5093659000704,345.2342699000146,345.230521599995,1,345.23256250005215,345.2342699000146,345.2342699000146,345.7219947000267,345.7219947000267,345.7178414000664,up,0.32954679999966174,None,345.7178812000202,345.7178977000294,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
236,0,236,down,0.37700259999837726,None,None,,,236,0,236,0,345.7219947000267,,,,,,,,,,,,,,,,,,,,345.7180830000434,345.7219947000267,346.63047820003703,346.62690910010133,2,346.62894080008846,346.63047820003703,346.63047820003703,347.11771600006614,347.11771600006614,347.11409040004946,down,0.37700259999837726,None,347.1141279001022,347.1141487000277,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
237,0,237,down,0.4498658999800682,None,None,,,237,0,237,0,347.11771600006614,,,,,,,,,,,,,,,,,,,,347.11426689999644,347.11771600006614,347.86348400008865,347.85965660004877,2,347.8617147000041,347.86348400008865,347.86348400008865,348.3512313000392,348.3512313000392,348.34715400007553,down,0.4498658999800682,None,348.34720080008265,348.34721920010634,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
238,0,238,up,0.44095339998602867,None,None,,,238,0,238,0,348.3512313000392,,,,,,,,,,,,,,,,,,,,348.3477530000964,348.3512313000392,349.034483000054,349.03027470002417,1,349.0322978000622,349.034483000054,349.034483000054,349.52197320002597,349.52197320002597,349.51805360009894,up,0.44095339998602867,None,349.51809130003676,349.5181086000521,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
239,0,239,up,0.37386789999436587,None,None,,,239,0,239,0,349.52197320002597,,,,,,,,,,,,,,,,,,,,349.5182289000368,349.52197320002597,350.284562200075,350.2802490000613,1,350.28213140007574,350.284562200075,350.284562200075,350.771877399995,350.771877399995,350.7677261000499,up,0.37386789999436587,None,350.7677838000236,350.7678045000648,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
240,0,240,up,0.34434670000337064,None,None,,,240,0,240,0,350.771877399995,,,,,,,,,,,,,,,,,,,,350.76791769999545,350.771877399995,351.7217720000772,351.7179156000493,1,351.72045070002787,351.7217720000772,351.7217720000772,352.2092996001011,352.2092996001011,352.20538180007134,up,0.34434670000337064,None,352.205417899997,352.20544650009833,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
241,0,241,up,0.35175269993487746,None,None,,,241,0,241,0,352.2092996001011,,,,,,,,,,,,,,,,,,,,352.20558870001696,352.2092996001011,353.0356204001,353.0302511000773,1,353.0337354000658,353.0356204001,353.0356204001,353.5261567000998,353.5261567000998,353.5220270000864,up,0.35175269993487746,None,353.5220650000265,353.52208190003876,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
242,0,242,down,0.3685895000817254,None,None,,,242,0,242,0,353.5261567000998,,,,,,,,,,,,,,,,,,,,353.522200300009,353.5261567000998,354.1678350000875,354.1604579000268,2,354.16237600008026,354.1678350000875,354.1678350000875,354.65514050005004,354.65514050005004,354.65165910008363,down,0.3685895000817254,None,354.65170250006486,354.65172710001934,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
243,0,243,down,0.4655283000320196,None,None,,,243,0,243,0,354.65514050005004,,,,,,,,,,,,,,,,,,,,354.65199360006955,354.65514050005004,355.22597950010095,355.2223573999945,2,355.22449130006135,355.22597950010095,355.22597950010095,355.7134935000213,355.7134935000213,355.7096710000187,down,0.4655283000320196,None,355.70970870007295,355.7097252000822,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
244,0,244,up,0.3894944000057876,None,None,,,244,0,244,0,355.7134935000213,,,,,,,,,,,,,,,,,,,,355.7098434000509,355.7134935000213,356.4025146000786,356.3970554000698,1,356.4009379000636,356.4025146000786,356.4025146000786,356.8926612000214,356.8926612000214,356.88877270009834,up,0.3894944000057876,None,356.8888090000255,356.8888251000317,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
245,0,245,up,0.40157729992643,None,None,,,245,0,245,0,356.8926612000214,,,,,,,,,,,,,,,,,,,,356.88896020001266,356.8926612000214,357.4177796000149,357.4144884000998,1,357.4165126000298,357.4177796000149,357.4177796000149,357.90541580005083,357.90541580005083,357.90131910005584,up,0.40157729992643,None,357.9013550000964,357.90137440001126,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
246,0,246,down,0.3564374999841675,None,None,,,246,0,246,0,357.90541580005083,,,,,,,,,,,,,,,,,,,,357.90148980007507,357.90541580005083,358.83902630000375,358.83447610004805,2,358.83690550003666,358.83902630000375,358.83902630000375,359.3259711000137,359.3259711000137,359.32224590005353,down,0.3564374999841675,None,359.32228750002105,359.32230460003484,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
247,0,247,up,0.41115189995616674,None,None,,,247,0,247,0,359.3259711000137,,,,,,,,,,,,,,,,,,,,359.32244090002496,359.3259711000137,360.2844294999959,360.28045070008375,1,360.2825108000543,360.2844294999959,360.2844294999959,360.7720924000023,360.7720924000023,360.7681463001063,up,0.41115189995616674,None,360.7681914001005,360.76821060001384,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
248,0,248,up,0.4039338000584394,None,None,,,248,0,248,0,360.7720924000023,,,,,,,,,,,,,,,,,,,,360.76837900001556,360.7720924000023,361.66770890005864,361.66375500010327,1,361.6656654000981,361.66770890005864,361.66770890005864,362.15517620008904,362.15517620008904,362.15105830004904,up,0.4039338000584394,None,362.1510934000835,362.15110930008814,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
249,0,249,up,0.4072684000711888,None,None,,,249,0,249,0,362.15517620008904,,,,,,,,,,,,,,,,,,,,362.15124460007064,362.15517620008904,363.0050454000011,363.00125140009914,1,363.0035741000902,363.0050454000011,363.0050454000011,363.4928985000588,363.4928985000588,363.4886525000911,up,0.4072684000711888,None,363.48871810000855,363.48875280003995,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
250,0,250,up,0.4246624999213964,None,None,,,250,0,250,0,363.4928985000588,,,,,,,,,,,,,,,,,,,,363.4889058000408,363.4928985000588,364.10367720003705,364.0987763000885,1,364.10244340007193,364.10367720003705,364.10367720003705,364.5931705000112,364.5931705000112,364.5887356000021,up,0.4246624999213964,None,364.58877360005863,364.58878930006176,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
251,0,251,up,0.32461369992233813,None,None,,,251,0,251,0,364.5931705000112,,,,,,,,,,,,,,,,,,,,364.5889015001012,364.5931705000112,365.45089259999804,365.44684069999494,1,365.44872960005887,365.45089259999804,365.45089259999804,365.93847970000934,365.93847970000934,365.9345937001053,up,0.32461369992233813,None,365.93462880002335,365.9346444000257,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
252,0,252,down,0.4775478000519797,None,None,,,252,0,252,0,365.93847970000934,,,,,,,,,,,,,,,,,,,,365.9347624001093,365.93847970000934,366.4384138000896,366.4348189000739,2,366.4371313001029,366.4384138000896,366.4384138000896,366.9278976001078,366.9278976001078,366.92204620002303,down,0.4775478000519797,None,366.9220849000849,366.9221022001002,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
253,0,253,down,0.421318499953486,None,None,,,253,0,253,0,366.9278976001078,,,,,,,,,,,,,,,,,,,,366.92222340009175,366.9278976001078,367.43429500004277,367.43050860008225,2,367.4323848000495,367.43429500004277,367.43429500004277,367.9221576000564,367.9221576000564,367.9178233999992,down,0.421318499953486,None,367.91786260006484,367.91787940007634,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
254,0,254,down,0.2910989999072626,0.17334950005169958,None,,,254,0,254,0,367.9221576000564,,,,,,,,,,,,,,,,,,,,367.91799420001917,367.9221576000564,368.71354040002916,368.7094429000281,2,368.7113680000184,368.71354040002916,368.71354040002916,369.200919700088,369.200919700088,369.19750670006033,down,0.2910989999072626,0.17334950005169958,369.19754670001566,369.1975637000287,None,,,,,,,,,,,sub-012,001,2026-01-28_17h21.22.316,NESC3137_EEG_experiment,,2025.2.4,236.98423342924994,2026-01-28 17h21.22.710117 -0400,
