thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_4.keys,key_resp_3.rt,key_resp_3.duration,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,lsl_stream.started,lsl_stream.stopped,setup.started,setup.stopped,welcome.started,welcomeimg.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction.started,instructionimg.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,trigger,face.started,faceStim.started,key_resp_3.started,faceStim.stopped,key_resp_3.stopped,face.stopped,trials.key_resp_3.keys,break_2.started,break_2.stopped,trials.key_resp_4.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,breakimg.started,breakimg.stopped,break2img.started,key_resp_4.started,trials.key_resp_4.rt,trials.key_resp_4.duration,end.started,finish.started,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,0.009916299999531475,0.009998399998949026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
,,,,,,,,,,,,,,,,,0.01002639999933308,0.010062199999083532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
,,,,,,,,,,,,,,,,,,,0.010152400000151829,0.02527410000038799,0.02527410000038799,5.61289989999932,space,5.567499400000088,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,5.612989299999754,5.6261768999993365,5.6261768999993365,9.692329499999687,space,4.054205500000535,None,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
0,0,0,None,None,,,,,0,0,0,0,9.70904630000041,,,,,,,,,,,,,,,,,,,,9.69390889999886,9.70904630000041,10.641788400000223,10.625639500000034,1,10.62908520000019,10.641788400000223,10.641788400000223,11.142440499999793,11.142440499999793,11.125584899999012,None,11.12563769999906,11.12567659999877,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
1,0,1,up,None,0.3706891000001633,None,,,1,0,1,0,11.142440499999793,,,,,,,,,,,,,,,,,,,,11.125861099999383,11.142440499999793,11.725836399999025,11.708964800000103,1,11.711745200000223,11.725836399999025,11.725836399999025,,,12.209112999998979,up,12.209186099998988,12.209223699999711,None,0.3706891000001633,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
2,0,2,None,None,,,,,2,0,2,0,12.225500599999577,,,,,,,,,,,,,,,,,,,,12.209445899999992,12.225500599999577,13.19200710000041,13.175291300000026,2,13.177647200000138,13.19200710000041,13.19200710000041,,,13.676202700000431,None,13.676266799999212,13.676294400000188,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
3,0,3,up,None,0.37941310000132944,None,,,3,0,3,0,13.69253690000005,,,,,,,,,,,,,,,,,,,,13.676500499999747,13.69253690000005,14.309052799999336,14.291868700000123,1,14.294420099999115,14.309052799999336,14.309052799999336,,,14.792733999998745,up,14.79278929999964,14.792810999999347,None,0.37941310000132944,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
4,0,4,up,None,0.33721179999884043,None,,,4,0,4,0,14.809091699999044,,,,,,,,,,,,,,,,,,,,14.79295970000021,14.809091699999044,15.375647999999273,15.35877419999997,1,15.360915899998872,15.375647999999273,15.375647999999273,,,15.859259199998633,up,15.859311799998977,15.859332199999699,None,0.33721179999884043,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
5,0,5,down,None,0.4165893999997934,None,,,5,0,5,0,15.875746800000343,,,,,,,,,,,,,,,,,,,,15.859473200000139,15.875746800000343,16.7759145,16.759120799999437,2,16.761613099999522,16.7759145,16.7759145,17.275022499999977,17.275022499999977,17.258840399999826,down,17.258902300000045,17.258930599999076,None,0.4165893999997934,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
6,0,6,up,None,0.40056040000126814,None,,,6,0,6,0,17.275022499999977,,,,,,,,,,,,,,,,,,,,17.25910659999863,17.275022499999977,17.97597969999879,17.958897499998784,1,17.96095679999962,17.97597969999879,17.97597969999879,,,18.459374599999137,up,18.459440299999187,18.45947460000025,None,0.40056040000126814,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
7,0,7,down,None,0.37607329999991634,None,,,7,0,7,0,18.4755882999998,,,,,,,,,,,,,,,,,,,,18.459676399999807,18.4755882999998,19.19240019999961,19.17582819999916,2,19.17793359999996,19.19240019999961,19.19240019999961,,,19.676054499999736,down,19.67614179999873,19.67617539999992,None,0.37607329999991634,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
8,0,8,up,None,0.42327040000054694,None,,,8,0,8,0,19.69173090000004,,,,,,,,,,,,,,,,,,,,19.67642539999906,19.69173090000004,20.62520559999939,20.608558699999776,1,20.610640599999897,20.62520559999939,20.62520559999939,,,21.109234699999433,up,21.109319299999697,21.109348099998897,None,0.42327040000054694,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
9,0,9,up,None,0.36685209999996005,None,,,9,0,9,0,21.12541699999929,,,,,,,,,,,,,,,,,,,,21.109508699999424,21.12541699999929,22.025622699999076,22.009540899998683,1,22.011658699999316,22.025622699999076,22.025622699999076,22.52559669999937,22.52559669999937,22.508647900000142,up,22.508704599998964,22.50873429999956,None,0.36685209999996005,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
10,0,10,up,None,0.3646570000000793,None,,,10,0,10,0,22.52559669999937,,,,,,,,,,,,,,,,,,,,22.508912399998735,22.52559669999937,23.475830499999574,23.45905539999876,1,23.460936299999958,23.475830499999574,23.475830499999574,23.975501999999324,23.975501999999324,23.958666299999095,up,23.95872159999999,23.958749800000078,None,0.3646570000000793,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
11,0,11,down,None,0.40941430000020773,None,,,11,0,11,0,23.975501999999324,,,,,,,,,,,,,,,,,,,,23.958964299999934,23.975501999999324,24.759013400000185,24.74186229999941,2,24.74395480000021,24.759013400000185,24.759013400000185,,,25.242447399999946,down,25.242518299999574,25.242564099999072,None,0.40941430000020773,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
12,0,12,down,None,0.34397419999913836,None,,,12,0,12,0,25.258731399999306,,,,,,,,,,,,,,,,,,,,25.242761299999984,25.258731399999306,25.792620099999112,25.77540239999871,2,25.77791839999918,25.792620099999112,25.792620099999112,,,26.27576930000032,down,26.27583229999982,26.27585309999995,None,0.34397419999913836,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
13,0,13,down,None,0.34559059999992314,None,,,13,0,13,0,26.292424299999766,,,,,,,,,,,,,,,,,,,,26.27605279999989,26.292424299999766,26.958857499999795,26.94215609999992,2,26.944403299999976,26.958857499999795,26.958857499999795,,,27.44240340000033,down,27.442468699999154,27.442511600000216,None,0.34559059999992314,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
14,0,14,None,None,,,,,14,0,14,0,27.458990999999514,,,,,,,,,,,,,,,,,,,,27.442695800000365,27.458990999999514,28.042204600000332,28.02509680000003,1,28.027238799999395,28.042204600000332,28.042204600000332,,,28.525797199999943,None,28.52586009999868,28.525894499998685,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
15,0,15,down,None,0.40893879999930505,None,,,15,0,15,0,28.54208859999926,,,,,,,,,,,,,,,,,,,,28.526097500000105,28.54208859999926,29.175543699999253,29.15866300000016,2,29.160677799998666,29.175543699999253,29.175543699999253,29.67553559999942,29.67553559999942,29.658569100000022,down,29.65862819999893,29.658658999998806,None,0.40893879999930505,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
16,0,16,down,None,0.36251160000028904,None,,,16,0,16,0,29.67553559999942,,,,,,,,,,,,,,,,,,,,29.658877500000017,29.67553559999942,30.558255799998733,30.542201599999316,2,30.54428530000041,30.558255799998733,30.558255799998733,,,31.042699800000264,down,31.042749599999297,31.042774100000315,None,0.36251160000028904,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
17,0,17,up,None,0.4124547999999777,None,,,17,0,17,0,31.058240599999408,,,,,,,,,,,,,,,,,,,,31.042938499998854,31.058240599999408,31.692176599999584,31.675331399999777,1,31.67769049999879,31.692176599999584,31.692176599999584,,,32.17592739999964,up,32.17597949999981,32.176000999999815,None,0.4124547999999777,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
18,0,18,down,None,0.4329471000000922,None,,,18,0,18,0,32.19230199999947,,,,,,,,,,,,,,,,,,,,32.176141500000085,32.19230199999947,32.97559849999925,32.959171000000424,2,32.961630499999956,32.97559849999925,32.97559849999925,33.47577149999961,33.47577149999961,33.45915799999966,down,33.45921189999899,33.459267099999124,None,0.4329471000000922,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
19,0,19,up,None,0.40751880000061647,None,,,19,0,19,0,33.47577149999961,,,,,,,,,,,,,,,,,,,,33.459460500000205,33.47577149999961,34.22501679999914,34.20891510000001,1,34.210961799999495,34.22501679999914,34.22501679999914,,,34.70936640000036,up,34.70944489999965,34.70949180000025,None,0.40751880000061647,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
20,0,20,down,None,0.4341911000010441,None,,,20,0,20,0,34.72550909999882,,,,,,,,,,,,,,,,,,,,34.70974179999939,34.72550909999882,35.542263499999535,35.52589869999974,1,35.52830999999969,35.542263499999535,35.542263499999535,36.04203609999968,36.04203609999968,36.025405899999896,down,36.02546110000003,36.025489199999356,None,0.4341911000010441,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
21,0,21,None,None,,,,,21,0,21,0,36.04203609999968,,,,,,,,,,,,,,,,,,,,36.02566130000014,36.04203609999968,36.57570730000043,36.559163899999476,1,36.56136630000037,36.57570730000043,36.57570730000043,37.07498419999865,37.07498419999865,37.05897989999903,None,37.05902040000001,37.059057000000394,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
22,0,22,up,None,0.40295530000003055,None,,,22,0,22,0,37.07498419999865,,,,,,,,,,,,,,,,,,,,37.05917109999973,37.07498419999865,37.725419299998975,37.708530099998825,1,37.71057759999894,37.725419299998975,37.725419299998975,38.22584730000017,38.22584730000017,38.20871409999927,up,38.20876489999864,38.20878309999898,None,0.40295530000003055,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
23,0,23,down,None,0.42728880000140634,None,,,23,0,23,0,38.22584730000017,,,,,,,,,,,,,,,,,,,,38.208930699998746,38.22584730000017,39.12511710000035,39.10924419999901,2,39.112516699999105,39.12511710000035,39.12511710000035,39.625539700000445,39.625539700000445,39.60940859999937,down,39.609473000000435,39.60950539999976,None,0.42728880000140634,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
24,0,24,None,None,,,,,24,0,24,0,39.625539700000445,,,,,,,,,,,,,,,,,,,,39.609696199999235,39.625539700000445,40.30831219999891,40.29265529999975,1,40.29616239999996,40.30831219999891,40.30831219999891,40.80873189999875,40.80873189999875,40.79187719999936,None,40.7919294000003,40.79195859999891,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
25,0,25,down,None,0.39131320000160486,None,,,25,0,25,0,40.80873189999875,,,,,,,,,,,,,,,,,,,,40.79212720000032,40.80873189999875,41.62528089999978,41.60854130000007,2,41.610907000000225,41.62528089999978,41.62528089999978,42.12538289999975,42.12538289999975,42.108562399998846,down,42.10865999999987,42.10868549999941,None,0.39131320000160486,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
26,0,26,up,None,0.37769309999930556,0.07190730000002077,,,26,0,26,0,42.12538289999975,,,,,,,,,,,,,,,,,,,,42.10881379999955,42.12538289999975,42.774937500000306,42.76102589999937,1,42.763466000000335,42.774937500000306,42.774937500000306,43.27552689999902,43.27552689999902,43.25903300000027,up,43.259100899998884,43.25913059999948,None,0.37769309999930556,0.07190730000002077,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
27,0,27,down,None,0.36661090000052354,None,,,27,0,27,0,43.27552689999902,,,,,,,,,,,,,,,,,,,,43.25937150000027,43.27552689999902,44.02582900000016,44.008755900000324,2,44.01149059999989,44.02582900000016,44.02582900000016,,,44.509258000000045,down,44.509335400000055,44.509370199999466,None,0.36661090000052354,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
28,0,28,up,None,0.4124064999996335,None,,,28,0,28,0,44.52534339999875,,,,,,,,,,,,,,,,,,,,44.50958580000042,44.52534339999875,45.49208439999893,45.47526909999942,1,45.477481899999475,45.49208439999893,45.49208439999893,,,45.97579620000033,up,45.975882799999454,45.97591879999891,None,0.4124064999996335,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
29,0,29,down,None,0.39790779999930237,None,,,29,0,29,0,45.992415799999435,,,,,,,,,,,,,,,,,,,,45.97613049999927,45.992415799999435,46.84261919999881,46.82623909999893,2,46.8290808999991,46.84261919999881,46.84261919999881,47.34169159999874,47.34169159999874,47.325602299999446,down,47.32566020000013,47.3256908000003,None,0.39790779999930237,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
30,0,30,None,None,,,,,30,0,30,0,47.34169159999874,,,,,,,,,,,,,,,,,,,,47.325865499999054,47.34169159999874,48.042634100000214,48.025786599999265,1,48.02889510000023,48.042634100000214,48.042634100000214,48.541654200000266,48.541654200000266,48.525309200000265,None,48.525344899999254,48.52536340000006,None,,,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
31,0,31,down,None,0.44883070000105363,None,,,31,0,31,0,48.541654200000266,,,,,,,,,,,,,,,,,,,,48.525514799999655,48.541654200000266,49.191648899999564,49.17588049999904,2,49.17895899999894,49.191648899999564,49.191648899999564,49.691679499999736,49.691679499999736,49.67515439999988,down,49.67520969999896,49.67523909999909,None,0.44883070000105363,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
32,0,32,down,None,0.44943129999956,None,,,32,0,32,0,49.691679499999736,,,,,,,,,,,,,,,,,,,,49.67542189999949,49.691679499999736,50.37501189999966,50.35942979999891,2,50.36295959999916,50.37501189999966,50.37501189999966,50.87572579999869,50.87572579999869,50.85916389999875,down,50.85922179999943,50.85925390000011,None,0.44943129999956,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
33,0,33,up,None,0.37522750000061933,None,,,33,0,33,0,50.87572579999869,,,,,,,,,,,,,,,,,,,,50.859467199999926,50.87572579999869,51.609211199998754,51.59191850000025,1,51.59437499999876,51.609211199998754,51.609211199998754,,,52.09279719999904,up,52.092871699998796,52.092897900000025,None,0.37522750000061933,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
34,0,34,up,None,0.43265360000077635,None,,,34,0,34,0,52.109014800000296,,,,,,,,,,,,,,,,,,,,52.09305630000017,52.109014800000296,52.992696799999976,52.975486600000295,1,52.97857469999872,52.992696799999976,52.992696799999976,,,53.47596589999921,up,53.476064999998925,53.47610220000024,None,0.43265360000077635,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
35,0,35,up,None,0.400956600000427,None,,,35,0,35,0,53.49228640000001,,,,,,,,,,,,,,,,,,,,53.47630140000001,53.49228640000001,54.17555119999997,54.15958219999993,1,54.16156020000017,54.17555119999997,54.17555119999997,54.67563859999973,54.67563859999973,54.65915599999971,up,54.659222899999804,54.65925479999896,None,0.400956600000427,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
36,0,36,up,None,0.37825379999958386,None,,,36,0,36,0,54.67563859999973,,,,,,,,,,,,,,,,,,,,54.65947199999937,54.67563859999973,55.542282200000045,55.52597109999988,1,55.528117300000304,55.542282200000045,55.542282200000045,56.04225199999928,56.04225199999928,56.026003499999206,up,56.02608099999998,56.02617409999948,None,0.37825379999958386,None,,,,,,,,,,sub-008,001,2026-01-28_17h17.09.558,NESC3137_EEG_experiment,,2025.1.1,60.15138901627077,2026-01-28 17h17.26.597412 -0400,
