thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_4.keys,key_resp_3.rt,key_resp_3.duration,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,lsl_stream.started,lsl_stream.stopped,setup.started,setup.stopped,welcome.started,welcomeimg.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction.started,instructionimg.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,trigger,face.started,faceStim.started,key_resp_3.started,faceStim.stopped,key_resp_3.stopped,face.stopped,trials.key_resp_3.keys,break_2.started,break_2.stopped,trials.key_resp_4.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,breakimg.started,breakimg.stopped,break2img.started,key_resp_4.started,trials.key_resp_4.rt,trials.key_resp_4.duration,end.started,finish.started,finish.stopped,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
52,0,52,None,None,,,,,52,0,52,0,121.5192481999984,,,,,,,,,,,,,,,,,,,,121.51849869999569,121.5192481999984,122.03974559996277,122.02671020000707,1,122.03831929992884,122.03974559996277,122.03974559996277,122.52632890001405,122.52632890001405,122.52273069997318,None,122.52276929991785,122.52278779994231,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
53,0,53,None,None,,,,,53,0,53,0,122.52632890001405,,,,,,,,,,,,,,,,,,,,122.52291239995975,122.52632890001405,123.52656849997584,123.49337569996715,2,123.52249369991478,123.52656849997584,123.52656849997584,,,123.99749290000182,None,123.99753930000588,123.99756129994057,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
54,0,54,None,None,,,,,54,0,54,0,124.00149990001228,,,,,,,,,,,,,,,,,,,,123.99779419996776,124.00149990001228,124.50789619993884,124.49318499991205,2,124.5065917999018,124.50789619993884,124.50789619993884,,,124.99341240001377,None,124.99347869993653,124.99352099990938,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
55,0,55,None,None,,,,,55,0,55,0,124.99715949990787,,,,,,,,,,,,,,,,,,,,124.99374890001491,124.99715949990787,125.69044439995196,125.67661339999177,1,125.6891257999232,125.69044439995196,125.69044439995196,,,126.18078569998033,None,126.18083039997146,126.1808515000157,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
56,0,56,None,None,,,,,56,0,56,0,126.18278419994749,,,,,,,,,,,,,,,,,,,,126.18099929997697,126.18278419994749,126.72740969993174,126.71394269994926,2,126.72556139994413,126.72740969993174,126.72740969993174,127.21386569994502,127.21386569994502,127.20996919996105,None,127.21000550000463,127.2100224000169,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
57,0,57,None,None,,,,,57,0,57,0,127.21386569994502,,,,,,,,,,,,,,,,,,,,127.21014029998332,127.21386569994502,128.1739421999082,128.15976289997343,2,128.17266939999536,128.1739421999082,128.1739421999082,128.6640180000104,128.6640180000104,128.65984440001193,None,128.65988359996118,128.65990109997801,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
58,0,58,None,None,,,,,58,0,58,0,128.6640180000104,,,,,,,,,,,,,,,,,,,,128.6600314999232,128.6640180000104,129.61834619997535,129.60579689999577,1,129.61677239998244,129.61834619997535,129.61834619997535,130.1055012999568,130.1055012999568,130.1020762999542,None,130.10211350000463,130.10215489997063,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
59,0,59,None,None,,,,,59,0,59,0,130.1055012999568,,,,,,,,,,,,,,,,,,,,130.1023484999314,130.1055012999568,130.8276902999496,130.8143831999041,2,130.82642659998965,130.8276902999496,130.8276902999496,,,131.31484979996458,None,131.3148952999618,131.31491670000833,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
60,0,60,None,None,,,,,60,0,60,0,131.3179313999135,,,,,,,,,,,,,,,,,,,,131.31506359996274,131.3179313999135,131.83167659991886,131.81811959994957,1,131.83028160000686,131.83167659991886,131.83167659991886,132.3220885999035,132.3220885999035,132.3182620999869,None,132.3182977999095,132.31832560000475,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
61,0,61,None,None,,,,,61,0,61,0,132.3220885999035,,,,,,,,,,,,,,,,,,,,132.3184476000024,132.3220885999035,133.02232689992525,133.00147169991396,2,133.01667349995114,133.02232689992525,133.02232689992525,,,133.5060155999381,None,133.50606179994065,133.50608299998567,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
62,0,62,up,None,0.46286899992264807,None,,,62,0,62,0,133.5096253999509,,,,,,,,,,,,,,,,,,,,133.50622229999863,133.5096253999509,134.47482389991637,134.4598758999491,1,134.47320849995594,134.47482389991637,134.47482389991637,134.96378859994002,134.96378859994002,134.95996589993592,up,134.9600078999065,134.96003059996292,None,0.46286899992264807,None,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
63,0,63,down,None,0.3966251000529155,None,,,63,0,63,0,134.96378859994002,,,,,,,,,,,,,,,,,,,,134.9601879999973,134.96378859994002,135.94106529990677,135.92704659991432,2,135.93974900001194,135.94106529990677,135.94106529990677,136.4304686000105,136.4304686000105,136.42669280001428,down,136.426733899978,136.42675009998493,None,0.3966251000529155,None,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
64,0,64,up,None,0.3927075000246987,None,,,64,0,64,0,136.4304686000105,,,,,,,,,,,,,,,,,,,,136.42691739997827,136.4304686000105,137.15300249995198,137.13916299992707,1,137.1518783000065,137.15300249995198,137.15300249995198,137.64300469995942,137.64300469995942,137.6391996999737,up,137.6392407999374,137.63925719994586,None,0.3927075000246987,None,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
65,0,65,down,None,0.3496598000638187,None,,,65,0,65,0,137.64300469995942,,,,,,,,,,,,,,,,,,,,137.63937729992904,137.64300469995942,138.32402850000653,138.30975089990534,2,138.32272629998624,138.32402850000653,138.32402850000653,,,138.81007759994827,down,138.81012679997366,138.8101540999487,None,0.3496598000638187,None,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
66,0,66,None,None,,,,,66,0,66,0,138.8139159999555,,,,,,,,,,,,,,,,,,,,138.810294099967,138.8139159999555,139.656626699958,139.64365300000645,1,139.65535419993103,139.656626699958,139.656626699958,140.147176999948,140.147176999948,140.14330529992003,None,140.14334149996284,140.143359699985,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
67,0,67,down,None,0.30606109998188913,None,,,67,0,67,0,140.147176999948,,,,,,,,,,,,,,,,,,,,140.14348400000017,140.147176999948,140.99176179990172,140.97759889997542,2,140.9904384999536,140.99176179990172,140.99176179990172,141.48047329997644,141.48047329997644,141.47667979996186,down,141.47673059999943,141.47674820001703,None,0.30606109998188913,None,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
68,0,68,None,None,,,,,68,0,68,0,141.48047329997644,,,,,,,,,,,,,,,,,,,,141.47688139998354,141.48047329997644,142.29680309991818,142.28082370001357,2,142.29531789990142,142.29680309991818,142.29680309991818,142.7847005999647,142.7847005999647,142.78104329993948,None,142.7811042999383,142.78113989997655,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
69,0,69,None,None,,,,,69,0,69,0,142.7847005999647,,,,,,,,,,,,,,,,,,,,142.7814615999814,142.7847005999647,143.63010499998927,143.6144268999342,2,143.62825680000242,143.63010499998927,143.63010499998927,144.11808099993505,144.11808099993505,144.1142273999285,None,144.11426379997283,144.1142814999912,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
70,0,70,None,None,,,,,70,0,70,0,144.11808099993505,,,,,,,,,,,,,,,,,,,,144.11440299998503,144.11808099993505,144.7424001999898,144.7264511999674,2,144.74013019993436,144.7424001999898,144.7424001999898,,,145.22702029999346,None,145.22710869996808,145.22713129990734,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
71,0,71,None,None,,,,,71,0,71,0,145.23040329990909,,,,,,,,,,,,,,,,,,,,145.2273497999413,145.23040329990909,145.95688189996872,145.9432379999198,1,145.95512980001513,145.95688189996872,145.95688189996872,146.44711569999345,146.44711569999345,146.44335409998894,None,146.44340190000366,146.44342709996272,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
72,0,72,None,None,,,,,72,0,72,0,146.44711569999345,,,,,,,,,,,,,,,,,,,,146.44368449994363,146.44711569999345,147.08813709998503,147.07292239996605,2,147.0865612999769,147.08813709998503,147.08813709998503,147.57643489993643,147.57643489993643,147.5725069999462,None,147.57254439999815,147.57257159997243,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
73,0,73,None,None,,,,,73,0,73,0,147.57643489993643,,,,,,,,,,,,,,,,,,,,147.5726977000013,147.57643489993643,148.55193560000043,148.53118960000575,2,148.55065180000383,148.55193560000043,148.55193560000043,,,149.03522019996308,None,149.03528359998018,149.03531800000928,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
74,0,74,None,None,,,,,74,0,74,0,149.0390471999999,,,,,,,,,,,,,,,,,,,,149.03563349996693,149.0390471999999,149.71088059991598,149.69740589999128,1,149.70937239995692,149.71088059991598,149.71088059991598,150.2012551999651,150.2012551999651,150.19731909991242,None,150.19738869997673,150.19741889997385,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
75,0,75,None,None,,,,,75,0,75,0,150.2012551999651,,,,,,,,,,,,,,,,,,,,150.19762769993395,150.2012551999651,150.86195339995902,150.84725120000076,1,150.8606711999746,150.86195339995902,150.86195339995902,,,151.34763879992533,None,151.34774399991147,151.3477951999521,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
76,0,76,None,None,,,,,76,0,76,0,151.3513303999789,,,,,,,,,,,,,,,,,,,,151.34821490000468,151.3513303999789,152.05029239994474,152.0351595999673,1,152.04832429997623,152.05029239994474,152.05029239994474,152.5387923999224,152.5387923999224,152.53512459993362,None,152.535173799959,152.53520319995005,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
77,0,77,None,None,,,,,77,0,77,0,152.5387923999224,,,,,,,,,,,,,,,,,,,,152.53541329992004,152.5387923999224,153.39173759997357,153.36929049994797,1,153.3904753999086,153.39173759997357,153.39173759997357,,,153.8728884999873,None,153.87296469998546,153.87299209996127,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
78,0,78,None,None,,,,,78,0,78,0,153.87630719994195,,,,,,,,,,,,,,,,,,,,153.87318699993193,153.87630719994195,154.67576089990325,154.6610746999504,2,154.67448439996224,154.67576089990325,154.67576089990325,155.16408129991032,155.16408129991032,155.1597551999148,None,155.15981869993266,155.1598410999868,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
79,0,79,None,None,,,,,79,0,79,0,155.16408129991032,,,,,,,,,,,,,,,,,,,,155.15997029992286,155.16408129991032,155.7503603999503,155.73471170000266,2,155.74904929997865,155.7503603999503,155.7503603999503,156.23887429991737,156.23887429991737,156.23469569999725,None,156.23473089991603,156.23474759992678,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
80,0,80,None,None,,,,,80,0,80,0,156.23887429991737,,,,,,,,,,,,,,,,,,,,156.23485989996698,156.23887429991737,157.05529039993417,157.03515689994674,1,157.0532063000137,157.05529039993417,157.05529039993417,,,157.53972050000448,None,157.53986929997336,157.53993769991212,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
81,0,81,None,None,,,,,81,0,81,0,157.54340819991194,,,,,,,,,,,,,,,,,,,,157.5401881999569,157.54340819991194,158.17167949990835,158.1527342000045,1,158.1695228999015,158.17167949990835,158.17167949990835,,,158.65561159991194,None,158.65565560001414,158.65567579993512,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
82,0,82,None,None,,,,,82,0,82,0,158.6598032999318,,,,,,,,,,,,,,,,,,,,158.65584589994978,158.6598032999318,159.55921229999512,159.54324889997952,2,159.55799070000648,159.55921229999512,159.55921229999512,160.04729369992856,160.04729369992856,160.04322389990557,None,160.04325919994153,160.04327569995075,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
83,0,83,None,None,,,,,83,0,83,0,160.04729369992856,,,,,,,,,,,,,,,,,,,,160.0433932999149,160.04729369992856,160.98285299993586,160.96816029993352,1,160.9815760999918,160.98285299993586,160.98285299993586,,,161.46927170001436,None,161.46931359998416,161.46934879990295,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
84,0,84,None,None,,,,,84,0,84,0,161.47224739997182,,,,,,,,,,,,,,,,,,,,161.4695020999061,161.47224739997182,162.01738189999014,162.00139999995008,1,162.0154008999234,162.01738189999014,162.01738189999014,,,162.50158449995797,None,162.50162879994605,162.50164969998877,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
85,0,85,None,None,,,,,85,0,85,0,162.50582620000932,,,,,,,,,,,,,,,,,,,,162.50182389991824,162.50582620000932,163.1203830000013,163.10577369993553,1,163.11883129994385,163.1203830000013,163.1203830000013,163.6095151999034,163.6095151999034,163.60584739991464,None,163.6058942999225,163.6059213000117,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
86,0,86,None,None,,,,,86,0,86,0,163.6095151999034,,,,,,,,,,,,,,,,,,,,163.60613580001518,163.6095151999034,164.38254949997645,164.3681879999349,2,164.3812049999833,164.38254949997645,164.38254949997645,164.8721584000159,164.8721584000159,164.86829279991798,None,164.86832909996156,164.86834699998144,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
87,0,87,None,None,,,,,87,0,87,0,164.8721584000159,,,,,,,,,,,,,,,,,,,,164.86847039998975,164.8721584000159,165.56989059993066,165.55555179994553,1,165.56805669993628,165.56989059993066,165.56989059993066,,,166.05577460001223,None,166.05581829999574,166.05583869991824,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
88,0,88,None,None,,,,,88,0,88,0,166.059735699906,,,,,,,,,,,,,,,,,,,,166.05602179991547,166.059735699906,166.72197720000986,166.70137589995284,1,166.72002569993492,166.72197720000986,166.72197720000986,,,167.20560190000106,None,167.20564830000512,167.20567439997103,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
89,0,89,None,None,,,,,89,0,89,0,167.20954419998452,,,,,,,,,,,,,,,,,,,,167.20580240001436,167.20954419998452,168.16552199993748,168.14895009994507,2,168.16360410000198,168.16552199993748,168.16552199993748,,,168.6513566999929,None,168.65139569994062,168.65142389992252,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
90,0,90,None,None,,,,,90,0,90,0,168.65537699998822,,,,,,,,,,,,,,,,,,,,168.65154719993006,168.65537699998822,169.432205399964,169.4180750999367,1,169.4305272999918,169.432205399964,169.432205399964,169.91803489997983,169.91803489997983,169.91532769997139,None,169.91536169999745,169.91537820000667,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
91,0,91,None,None,,,,,91,0,91,0,169.91803489997983,,,,,,,,,,,,,,,,,,,,169.9154970999807,169.91803489997983,170.90538649994414,170.88894209999125,2,170.903400399955,170.90538649994414,170.90538649994414,171.39314429997467,171.39314429997467,171.38893299992196,None,171.38896749995183,171.3889848999679,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
92,0,92,None,None,,,,,92,0,92,0,171.39314429997467,,,,,,,,,,,,,,,,,,,,171.38913819997106,171.39314429997467,172.04078709997702,172.02688669995405,1,172.03864579997025,172.04078709997702,172.04078709997702,172.53078129992355,172.53078129992355,172.5263730000006,None,172.52640520001296,172.5264218999073,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
93,0,93,None,None,,,,,93,0,93,0,172.53078129992355,,,,,,,,,,,,,,,,,,,,172.52653629996348,172.53078129992355,173.47342199995182,173.4598867999157,2,173.47175909997895,173.47342199995182,173.47342199995182,173.9595447999891,173.9595447999891,173.9561823999975,None,173.95622119994368,173.95623959996738,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
94,0,94,None,None,,,,,94,0,94,0,173.9595447999891,,,,,,,,,,,,,,,,,,,,173.95635719993152,173.9595447999891,174.47825319995172,174.46413089998532,1,174.47638999996707,174.47825319995172,174.47825319995172,174.96788799995556,174.96788799995556,174.9639659000095,None,174.96400009992067,174.96401619992685,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
95,0,95,None,None,,,,,95,0,95,0,174.96788799995556,,,,,,,,,,,,,,,,,,,,174.96413229999598,174.96788799995556,175.7815438999096,175.76824629993644,2,175.7797544999048,175.7815438999096,175.7815438999096,176.27235129999463,176.27235129999463,176.26824679994024,None,176.26829379994888,176.2683578999713,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
96,0,96,None,None,,,,,96,0,96,0,176.27235129999463,,,,,,,,,,,,,,,,,,,,176.26856009999756,176.27235129999463,177.08765819994733,177.07272089994512,2,177.0863718999317,177.08765819994733,177.08765819994733,177.5761891999282,177.5761891999282,177.5727307999041,None,177.57281679997686,177.57285899994895,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
97,0,97,None,None,,,,,97,0,97,0,177.5761891999282,,,,,,,,,,,,,,,,,,,,177.57310449995566,177.5761891999282,178.18362439994235,178.16794239997398,1,178.18184569990262,178.18362439994235,178.18362439994235,,,178.66807849996258,None,178.6681319999043,178.6682540999027,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
98,0,98,None,None,,,,,98,0,98,0,178.67209399992134,,,,,,,,,,,,,,,,,,,,178.6685712999897,178.67209399992134,179.31209829996806,179.29829029995017,1,179.3106809000019,179.31209829996806,179.31209829996806,179.80174489994533,179.80174489994533,179.79766649997327,None,179.79769909998868,179.79771549999714,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
99,0,99,None,None,,,,,99,0,99,0,179.80174489994533,,,,,,,,,,,,,,,,,,,,179.79783339996357,179.80174489994533,180.78048149996903,180.76403159997426,1,180.77795499993954,180.78048149996903,180.78048149996903,181.26799769990612,181.26799769990612,181.26376539992634,None,181.2638078999007,181.26382769993506,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
100,0,100,None,None,,,,,100,0,100,0,181.26799769990612,,,,,,,,,,,,,,,,,,,,181.26398369995877,181.26799769990612,182.05320480000228,182.04012589994818,1,182.05190299998503,182.05320480000228,182.05320480000228,182.54321249993518,182.54321249993518,182.53901109995786,None,182.5390440999763,182.5390606999863,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
101,0,101,None,None,,,,,101,0,101,0,182.54321249993518,,,,,,,,,,,,,,,,,,,,182.5391791999573,182.54321249993518,183.53814929991495,183.52255609992426,1,183.53641639999114,183.53814929991495,183.53814929991495,184.0266813999042,184.0266813999042,184.02230189996772,None,184.022337900009,184.022379299975,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
102,0,102,None,None,,,,,102,0,102,0,184.0266813999042,,,,,,,,,,,,,,,,,,,,184.02250029996503,184.0266813999042,185.0194605999859,185.0056818999583,2,185.0181578999618,185.0194605999859,185.0194605999859,185.5097474999493,185.5097474999493,185.50542009994388,None,185.50545269995928,185.50546939997002,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
103,0,103,None,None,,,,,103,0,103,0,185.5097474999493,,,,,,,,,,,,,,,,,,,,185.50560589996167,185.5097474999493,186.3126093999017,186.29745239997283,1,186.31130459997803,186.3126093999017,186.3126093999017,186.80118889990263,186.80118889990263,186.7972821999574,None,186.79731569997966,186.79733249999117,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
104,0,104,None,None,,,,,104,0,104,0,186.80118889990263,,,,,,,,,,,,,,,,,,,,186.79745059995912,186.80118889990263,187.33601299999282,187.32230319990776,1,187.3347153000068,187.33601299999282,187.33601299999282,187.82678050000686,187.82678050000686,187.82244709995575,None,187.8225139999995,187.8225522999419,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
105,0,105,None,None,,,,,105,0,105,0,187.82678050000686,,,,,,,,,,,,,,,,,,,,187.82287659996655,187.82678050000686,188.63188329990953,188.61801420000847,2,188.62943729991093,188.63188329990953,188.63188329990953,,,189.11825479997788,None,189.1183157999767,189.1183488999959,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
106,0,106,None,None,,,,,106,0,106,0,189.1219927999191,,,,,,,,,,,,,,,,,,,,189.11847270000726,189.1219927999191,189.92431079992093,189.91099050000776,2,189.92314540001098,189.92431079992093,189.92431079992093,190.41372419998515,190.41372419998515,190.41018040000927,None,190.41022799990606,190.41025269997772,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
107,0,107,None,None,,,,,107,0,107,0,190.41372419998515,,,,,,,,,,,,,,,,,,,,190.41041050001513,190.41372419998515,191.0949967999477,191.08047199994326,1,191.09361479990184,191.0949967999477,191.0949967999477,191.58462689991575,191.58462689991575,191.5804930999875,None,191.5805260000052,191.58054210001137,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
108,0,108,None,None,,,,,108,0,108,0,191.58462689991575,,,,,,,,,,,,,,,,,,,,191.5806537999306,191.58462689991575,192.47573989990633,192.4614251999883,1,192.47377869999036,192.47573989990633,192.47573989990633,192.9637827000115,192.9637827000115,192.96093469997868,None,192.9609683000017,192.96098520001397,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
109,0,109,None,None,,,,,109,0,109,0,192.9637827000115,,,,,,,,,,,,,,,,,,,,192.9611749999458,192.9637827000115,193.9630271999631,193.9475711999694,1,193.96142899990082,193.9630271999631,193.9630271999631,194.4513340999838,194.4513340999838,194.44726109993644,None,194.44729489996098,194.4473105999641,None,,,,,,,,,,,,,010,001,2026-01-28_16h55.09.607,NESC3137_EEG_experiment,,2025.2.4,238.34890995554127,2026-01-28 16h55.10.142300 -0400,
