thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,lsl_stream.started,lsl_stream.stopped,setup.started,setup.stopped,welcome.started,welcomeimg.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction.started,instructionimg.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,trigger,face.started,faceStim.started,key_resp_3.started,faceStim.stopped,key_resp_3.stopped,face.stopped,trials.key_resp_3.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,break_2.started,break_2.stopped,trials.key_resp_4.keys,breakimg.started,break2img.started,key_resp_4.started,breakimg.stopped,trials.key_resp_4.rt,trials.key_resp_4.duration,end.started,finish.started,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
198,0,198,None,,,None,,,198,0,198,0,267.08077069999945,,,,,,,,,,,,,,,,,,,,267.0644945999993,267.08077069999945,267.8973139999998,267.8806857999998,2,267.8827075999998,267.8973139999998,267.8973139999998,,,268.38102419999996,None,,,268.38109989999975,268.3811390999999,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
199,0,199,up,0.4348704000003636,None,None,,,199,0,199,0,268.3977380999995,,,,,,,,,,,,,,,,,,,,268.38134679999985,268.3977380999995,269.1472868999999,269.1306743999994,1,269.1325998000002,269.1472868999999,269.1472868999999,,,269.63143619999937,up,0.4348704000003636,None,269.6315410999996,269.6315789,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
200,0,200,down,0.38880779999999504,None,space,6.402173700000276,None,200,0,200,0,269.6476954,,,,,,,,,,,,,,,,,,,,269.63178979999975,269.6476954,270.28103909999936,270.26400229999945,2,270.2661189999999,270.28103909999936,270.28103909999936,,,270.7642409,down,0.38880779999999504,None,270.7643151000002,307.1808467999999,space,270.7808037999994,300.76358319999963,300.76358319999963,300.78085180000016,6.402173700000276,None,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
201,0,201,up,0.3569292000001951,None,None,,,201,0,201,0,307.19746940000005,,,,,,,,,,,,,,,,,,,,307.1810614999995,307.19746940000005,307.88103580000006,307.86477469999954,1,307.86670669999967,307.88103580000006,307.88103580000006,308.3807877999998,308.3807877999998,308.3646727999994,up,0.3569292000001951,None,308.3647439999995,308.36477729999933,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
202,0,202,up,0.383247300000221,None,None,,,202,0,202,0,308.3807877999998,,,,,,,,,,,,,,,,,,,,308.36496369999986,308.3807877999998,309.03064019999965,309.0143662999999,1,309.0166601000001,309.03064019999965,309.03064019999965,,,309.51448399999936,up,0.383247300000221,None,309.5145322999997,309.51455089999945,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
203,0,203,up,0.38479540000025736,None,None,,,203,0,203,0,309.53104540000004,,,,,,,,,,,,,,,,,,,,309.51468099999965,309.53104540000004,310.3809129000001,310.3645078999998,1,310.3665508999993,310.3809129000001,310.3809129000001,310.8806402,310.8806402,310.8644132999998,up,0.38479540000025736,None,310.8644531,310.8644696000001,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
204,0,204,None,,,None,,,204,0,204,0,310.8806402,,,,,,,,,,,,,,,,,,,,310.8645910999994,310.8806402,311.6811071000002,311.66532709999956,1,311.66766909999933,311.6811071000002,311.6811071000002,312.18031840000003,312.18031840000003,312.1641945000001,None,,,312.16424779999943,312.1642750000001,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
205,0,205,down,0.37972590000026685,None,None,,,205,0,205,0,312.18031840000003,,,,,,,,,,,,,,,,,,,,312.16444989999945,312.18031840000003,312.69791819999955,312.6811769999995,2,312.6834429999999,312.69791819999955,312.69791819999955,313.19749969999975,313.19749969999975,313.1812020999996,down,0.37972590000026685,None,313.1812751999996,313.18130669999937,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
206,0,206,None,,,None,,,206,0,206,0,313.19749969999975,,,,,,,,,,,,,,,,,,,,313.18149129999983,313.19749969999975,313.9139237999998,313.8975472000002,2,313.8997529999997,313.9139237999998,313.9139237999998,314.4140846,314.4140846,314.39723219999996,None,,,314.3972769000002,314.3973027000002,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
207,0,207,down,0.39675480000005336,None,None,,,207,0,207,0,314.4140846,,,,,,,,,,,,,,,,,,,,314.39745479999965,314.4140846,315.28106489999936,315.2643576999999,2,315.2663655999995,315.28106489999936,315.28106489999936,,,315.76450659999955,down,0.39675480000005336,None,315.7645751,315.7645969999994,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
208,0,208,down,0.3299316999991788,None,None,,,208,0,208,0,315.78048820000004,,,,,,,,,,,,,,,,,,,,315.76475649999975,315.78048820000004,316.7477644999999,316.73143619999973,2,316.73413139999957,316.7477644999999,316.7477644999999,317.24755819999973,317.24755819999973,317.23097789999974,down,0.3299316999991788,None,317.23102819999986,317.23105639999994,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
209,0,209,down,0.3856292000000394,None,None,,,209,0,209,0,317.24755819999973,,,,,,,,,,,,,,,,,,,,317.23121230000015,317.24755819999973,318.1640441999998,318.1477987999997,2,318.15007369999967,318.1640441999998,318.1640441999998,,,318.6479910999997,down,0.3856292000000394,None,318.6480834999993,318.64811929999996,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
210,0,210,None,,,None,,,210,0,210,0,318.66420930000004,,,,,,,,,,,,,,,,,,,,318.64836039999955,318.66420930000004,319.4142475999997,319.39787239999987,1,319.40013719999934,319.4142475999997,319.4142475999997,319.9137219999993,319.9137219999993,319.8980524999997,None,,,319.8981131999999,319.898201,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
211,0,211,None,,,None,,,211,0,211,0,319.9137219999993,,,,,,,,,,,,,,,,,,,,319.8983942999994,319.9137219999993,320.7304194999997,320.71470859999954,2,320.7176757999996,320.7304194999997,320.7304194999997,321.23088800000005,321.23088800000005,321.21453779999956,None,,,321.21458410000014,321.21461269999963,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
212,0,212,down,0.3732858000003034,None,None,,,212,0,212,0,321.23088800000005,,,,,,,,,,,,,,,,,,,,321.21476989999974,321.23088800000005,322.0644451999997,322.0478717999995,2,322.0500801999997,322.0644451999997,322.0644451999997,322.5642020999994,322.5642020999994,322.5473385999994,down,0.3732858000003034,None,322.5474030999994,322.5474328999999,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
213,0,213,None,,,None,,,213,0,213,0,322.5642020999994,,,,,,,,,,,,,,,,,,,,322.54761999999937,322.5642020999994,323.3640482999999,323.3477288999993,1,323.3499148000001,323.3640482999999,323.3640482999999,323.86448289999953,323.86448289999953,323.8472241999998,None,,,323.84727479999947,323.84729289999996,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
214,0,214,up,0.46567789999971865,None,None,,,214,0,214,0,323.86448289999953,,,,,,,,,,,,,,,,,,,,323.84743590000016,323.86448289999953,324.56414379999933,324.5476302999996,1,324.54978759999995,324.56414379999933,324.56414379999933,,,325.0478134999994,up,0.46567789999971865,None,325.04787450000003,325.04789489999985,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
215,0,215,None,,,None,,,215,0,215,0,325.0643688,,,,,,,,,,,,,,,,,,,,325.04803730000003,325.0643688,325.6642293999994,325.6474913000002,2,325.6498247999998,325.6642293999994,325.6642293999994,,,326.1478158,None,,,326.1478777000002,326.14791309999964,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
216,0,216,up,0.3557163000004948,None,None,,,216,0,216,0,326.16438930000004,,,,,,,,,,,,,,,,,,,,326.1480775,326.16438930000004,327.11402219999945,327.0972978,1,327.0992663999996,327.11402219999945,327.11402219999945,,,327.5977875999997,up,0.3557163000004948,None,327.5978525999999,327.5978739000002,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
217,0,217,down,0.4396926999997959,None,None,,,217,0,217,0,327.6143981999994,,,,,,,,,,,,,,,,,,,,327.59801509999943,327.6143981999994,328.6141014999994,328.5972065999995,2,328.59950709999976,328.6141014999994,328.6141014999994,329.1137976,329.1137976,329.0973157999997,down,0.4396926999997959,None,329.09737869999935,329.0974097999997,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
218,0,218,up,0.4399383999998463,None,None,,,218,0,218,0,329.1137976,,,,,,,,,,,,,,,,,,,,329.09759419999955,329.1137976,329.9977891999997,329.9815226999999,1,329.9837229999994,329.9977891999997,329.9977891999997,330.49772719999964,330.49772719999964,330.4810774999996,up,0.4399383999998463,None,330.48111960000006,330.4811364999996,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
219,0,219,None,,,None,,,219,0,219,0,330.49772719999964,,,,,,,,,,,,,,,,,,,,330.48125789999995,330.49772719999964,331.2472595999998,331.2308111000002,1,331.2330035999994,331.2472595999998,331.2472595999998,,,331.73109810000005,None,,,331.7311503000001,331.7311708999996,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
220,0,220,up,0.4144196000006559,None,None,,,220,0,220,0,331.74772159999975,,,,,,,,,,,,,,,,,,,,331.7313202999994,331.74772159999975,332.4312828000002,332.41399719999936,1,332.4160514999994,332.4312828000002,332.4312828000002,,,332.91437210000004,up,0.4144196000006559,None,332.9144483,332.9144818999994,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
221,0,221,down,0.3808824000007007,None,None,,,221,0,221,0,332.9306012999996,,,,,,,,,,,,,,,,,,,,332.91468819999955,332.9306012999996,333.48082089999934,333.464344,2,333.46628509999937,333.48082089999934,333.48082089999934,,,333.96446259999993,down,0.3808824000007007,None,333.9645389999996,333.96456729999954,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
222,0,222,None,,,None,,,222,0,222,0,333.9806291999994,,,,,,,,,,,,,,,,,,,,333.96479199999976,333.9806291999994,334.7811206999995,334.76473669999996,2,334.7670984999995,334.7811206999995,334.7811206999995,335.2808857,335.2808857,335.26404,None,,,335.26408529999935,335.2641131999999,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
223,0,223,down,0.40273679999972956,None,None,,,223,0,223,0,335.2808857,,,,,,,,,,,,,,,,,,,,335.26434470000004,335.2808857,336.1469791999998,336.1310389,2,336.1338089000001,336.1469791999998,336.1469791999998,336.6473417999996,336.6473417999996,336.63101069999993,down,0.40273679999972956,None,336.63107299999956,336.63110079999933,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
224,0,224,None,,,None,,,224,0,224,0,336.6473417999996,,,,,,,,,,,,,,,,,,,,336.6312726999995,336.6473417999996,337.53077179999946,337.51440339999954,1,337.51662579999993,337.53077179999946,337.53077179999946,,,338.0145069,None,,,338.0145591999999,338.01457969999956,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
225,0,225,None,,,None,,,225,0,225,0,338.0308301999994,,,,,,,,,,,,,,,,,,,,338.0147559999996,338.0308301999994,338.54779150000013,338.5312822999995,1,338.5331178999995,338.54779150000013,338.54779150000013,339.04757100000006,339.04757100000006,339.0312153999994,None,,,339.03126259999954,339.0312860999993,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
226,0,226,None,,,None,,,226,0,226,0,339.04757100000006,,,,,,,,,,,,,,,,,,,,339.0314645999997,339.04757100000006,339.86361619999934,339.8479589999997,1,339.8504428999995,339.86361619999934,339.86361619999934,340.3640949999999,340.3640949999999,340.3481273999996,None,,,340.3481649999994,340.3481813999997,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
227,0,227,None,,,None,,,227,0,227,0,340.3640949999999,,,,,,,,,,,,,,,,,,,,340.34836429999996,340.3640949999999,341.0142869000001,340.99796530000003,2,341.0007857999999,341.0142869000001,341.0142869000001,341.5142436999995,341.5142436999995,341.4979519999997,None,,,341.49798680000004,341.49800309999955,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
228,0,228,up,0.4400511000003462,None,None,,,228,0,228,0,341.5142436999995,,,,,,,,,,,,,,,,,,,,341.4981170000001,341.5142436999995,342.41376630000013,342.3976213999995,1,342.39974859999984,342.41376630000013,342.41376630000013,,,342.89802079999936,up,0.4400511000003462,None,342.89810709999983,342.89815799999997,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
229,0,229,None,,,None,,,229,0,229,0,342.91377399999965,,,,,,,,,,,,,,,,,,,,342.8983336000001,342.91377399999965,343.7308392999994,343.71456820000003,1,343.7171737999997,343.7308392999994,343.7308392999994,344.23112330000004,344.23112330000004,344.2142021999998,None,,,344.2142378999997,344.2142544999997,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
230,0,230,None,,,None,,,230,0,230,0,344.23112330000004,,,,,,,,,,,,,,,,,,,,344.2143987999998,344.23112330000004,344.8472163999995,344.8313629999993,1,344.8341658999998,344.8472163999995,344.8472163999995,345.3476013999998,345.3476013999998,345.33118529999956,None,,,345.3312342999998,345.3312612,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
231,0,231,None,,,None,,,231,0,231,0,345.3476013999998,,,,,,,,,,,,,,,,,,,,345.3314260999996,345.3476013999998,345.9303079000001,345.91452539999955,1,345.91741749999983,345.9303079000001,345.9303079000001,346.43086589999984,346.43086589999984,346.4145558,None,,,346.4146041999993,346.4146329999994,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
232,0,232,up,0.4148490999996284,None,None,,,232,0,232,0,346.43086589999984,,,,,,,,,,,,,,,,,,,,346.41479979999986,346.43086589999984,347.4308928999999,347.4144753999999,1,347.4166384,347.4308928999999,347.4308928999999,347.9311749999997,347.9311749999997,347.9146592999996,up,0.4148490999996284,None,347.9147032000001,347.9147216000001,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
233,0,233,up,0.41145680000045104,None,None,,,233,0,233,0,347.9311749999997,,,,,,,,,,,,,,,,,,,,347.9148679,347.9311749999997,348.7306018999998,348.7137795999997,1,348.71587929999987,348.7306018999998,348.7306018999998,,,349.21409849999964,up,0.41145680000045104,None,349.2141609,349.2141944999994,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
234,0,234,down,0.38032620000012685,None,None,,,234,0,234,0,349.2303850999997,,,,,,,,,,,,,,,,,,,,349.21438359999956,349.2303850999997,350.0976399000001,350.0808006999996,2,350.08301519999986,350.0976399000001,350.0976399000001,350.5969916999993,350.5969916999993,350.5805470999994,down,0.38032620000012685,None,350.5806050000001,350.58063609999954,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
235,0,235,up,0.42038980000052106,None,None,,,235,0,235,0,350.5969916999993,,,,,,,,,,,,,,,,,,,,350.5808176999999,350.5969916999993,351.4973351999997,351.4811189000002,1,351.4832828999997,351.4973351999997,351.4973351999997,,,351.9812622999998,up,0.42038980000052106,None,351.98133770000004,351.9813686999996,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
236,0,236,up,0.4326736000002711,None,None,,,236,0,236,0,351.99700309999935,,,,,,,,,,,,,,,,,,,,351.9815732999996,351.99700309999935,352.5973576999995,352.5805898999997,1,352.5823792000001,352.5973576999995,352.5973576999995,353.0973267999998,353.0973267999998,353.08043240000006,up,0.4326736000002711,None,353.0804868999994,353.08051389999946,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
237,0,237,None,,,None,,,237,0,237,0,353.0973267999998,,,,,,,,,,,,,,,,,,,,353.0806848000002,353.0973267999998,353.66421230000014,353.64798729999984,1,353.6500391999998,353.66421230000014,353.66421230000014,354.16436559999966,354.16436559999966,354.1478447999998,None,,,354.1478817999996,354.1478984999994,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
238,0,238,None,,,None,,,238,0,238,0,354.16436559999966,,,,,,,,,,,,,,,,,,,,354.1480256999994,354.16436559999966,354.9302478999998,354.91391419999945,2,354.91657940000005,354.9302478999998,354.9302478999998,355.4304990999999,355.4304990999999,355.4137959999998,None,,,355.41384109999944,355.41385809999974,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
239,0,239,down,0.4594507000001613,None,None,,,239,0,239,0,355.4304990999999,,,,,,,,,,,,,,,,,,,,355.4139792999995,355.4304990999999,356.33019329999934,356.3143390999994,2,356.3162349999993,356.33019329999934,356.33019329999934,356.83086730000014,356.83086730000014,356.8144324999994,down,0.4594507000001613,None,356.8144758999997,356.8144929,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
240,0,240,None,,,None,,,240,0,240,0,356.83086730000014,,,,,,,,,,,,,,,,,,,,356.8146164,356.83086730000014,357.7808248000001,357.76452340000014,2,357.7665743999996,357.7808248000001,357.7808248000001,358.28094449999935,358.28094449999935,358.2645415999996,None,,,358.2645993999995,358.2646273999999,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
241,0,241,down,0.41890760000023874,None,None,,,241,0,241,0,358.28094449999935,,,,,,,,,,,,,,,,,,,,358.26480139999967,358.28094449999935,358.93077079999966,358.91438649999964,2,358.916886,358.93077079999966,358.93077079999966,359.43127129999993,359.43127129999993,359.41434930000014,down,0.41890760000023874,None,359.4144140999997,359.41444539999975,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
242,0,242,None,,,None,,,242,0,242,0,359.43127129999993,,,,,,,,,,,,,,,,,,,,359.41462969999975,359.43127129999993,360.3478176999997,360.33105199999954,1,360.33290529999977,360.3478176999997,360.3478176999997,360.8474533999997,360.8474533999997,360.8308933999997,None,,,360.8309429000001,360.8309726999996,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
243,0,243,None,,,None,,,243,0,243,0,360.8474533999997,,,,,,,,,,,,,,,,,,,,360.8311557999996,360.8474533999997,361.8313006999997,361.8143782999996,1,361.81692509999993,361.8313006999997,361.8313006999997,,,362.3145685999998,None,,,362.3146367999998,362.3146683999994,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
244,0,244,None,,,None,,,244,0,244,0,362.3303679999999,,,,,,,,,,,,,,,,,,,,362.31487599999946,362.3303679999999,362.99756100000013,362.9806155999995,1,362.9824617999993,362.99756100000013,362.99756100000013,,,363.4809547999994,None,,,363.48101059999954,363.48104109999986,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
245,0,245,None,,,None,,,245,0,245,0,363.4973401999996,,,,,,,,,,,,,,,,,,,,363.4812198999998,363.4973401999996,364.19779109999945,364.1807186999995,1,364.1834031999997,364.19779109999945,364.19779109999945,,,364.6812576000002,None,,,364.6813510000002,364.6813824000001,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
246,0,246,up,0.4526260000002367,None,None,,,246,0,246,0,364.6976623999999,,,,,,,,,,,,,,,,,,,,364.68151859999944,364.6976623999999,365.2969884999993,365.2813017999997,1,365.28416469999956,365.2969884999993,365.2969884999993,365.79758429999947,365.79758429999947,365.7810174999995,up,0.4526260000002367,None,365.78106190000017,365.7810786,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
247,0,247,None,,,None,,,247,0,247,0,365.79758429999947,,,,,,,,,,,,,,,,,,,,365.78120189999936,365.79758429999947,366.54757789999985,366.5309435999998,2,366.5331489,366.54757789999985,366.54757789999985,367.04788929999995,367.04788929999995,367.0308089,None,,,367.0308434999997,367.0308602999994,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
248,0,248,None,,,None,,,248,0,248,0,367.04788929999995,,,,,,,,,,,,,,,,,,,,367.0310161999996,367.04788929999995,368.0308335999998,368.0142466999996,1,368.0160055999995,368.0308335999998,368.0308335999998,368.5305862999994,368.5305862999994,368.5142062999994,None,,,368.5142569999998,368.51428699999997,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
249,0,249,None,,,None,,,249,0,249,0,368.5305862999994,,,,,,,,,,,,,,,,,,,,368.51446940000005,368.5305862999994,369.13041220000014,369.1147025999999,1,369.11706270000013,369.13041220000014,369.13041220000014,369.63068179999937,369.63068179999937,369.6147697999995,None,,,369.6148035999995,369.6148210000001,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
250,0,250,None,,,None,,,250,0,250,0,369.63068179999937,,,,,,,,,,,,,,,,,,,,369.61493919999975,369.63068179999937,370.36431579999953,370.34768259999964,1,370.35030879999977,370.36431579999953,370.36431579999953,370.86399399999937,370.86399399999937,370.84713869999996,None,,,370.8471909,370.8472228999999,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
251,0,251,None,,,None,,,251,0,251,0,370.86399399999937,,,,,,,,,,,,,,,,,,,,370.84740749999946,370.86399399999937,371.44738569999936,371.4305433999998,1,371.43264069999987,371.44738569999936,371.44738569999936,371.94762360000004,371.94762360000004,371.9305166999993,None,,,371.9305666999999,371.93059709999943,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
252,0,252,up,0.40423029999965365,None,None,,,252,0,252,0,371.94762360000004,,,,,,,,,,,,,,,,,,,,371.93074609999985,371.94762360000004,372.8974131999994,372.8812957,1,372.8836599999995,372.8974131999994,372.8974131999994,373.3970854999998,373.3970854999998,373.3810405999993,up,0.40423029999965365,None,373.38108920000013,373.38110789999973,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
253,0,253,up,0.3386151999993672,None,None,,,253,0,253,0,373.3970854999998,,,,,,,,,,,,,,,,,,,,373.38125020000007,373.3970854999998,374.13097930000004,374.11439489999975,1,374.1165381999999,374.13097930000004,374.13097930000004,374.63071219999983,374.63071219999983,374.6142301,up,0.3386151999993672,None,374.61427920000006,374.61429580000004,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
254,0,254,down,0.37751639999987674,None,None,,,254,0,254,0,374.63071219999983,,,,,,,,,,,,,,,,,,,,374.61441560000003,374.63071219999983,375.5802679999997,375.5643541999998,2,375.56648909999967,375.5802679999997,375.5802679999997,376.08077109999977,376.08077109999977,376.06437539999934,down,0.37751639999987674,None,376.0644357000001,376.0644640999999,None,,,,,,,,,,009,001,2026-01-28_16h35.35.762,NESC3137_EEG_experiment,,2025.1.1,60.04934855465826,2026-01-28 16h36.01.195585 -0400,
