thisN,thisTrialN,thisRepN,key_resp_3.keys,key_resp_4.keys,key_resp_3.rt,key_resp_3.duration,key_resp_4.rt,key_resp_4.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,lsl_stream.started,lsl_stream.stopped,setup.started,setup.stopped,welcome.started,welcomeimg.started,key_resp.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instruction.started,instructionimg.started,key_resp_2.started,instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation.started,cross.started,cross.stopped,fixation.stopped,trigger,face.started,faceStim.started,key_resp_3.started,face.stopped,trials.key_resp_3.keys,break_2.started,break_2.stopped,trials.key_resp_4.keys,trials.key_resp_3.rt,trials.key_resp_3.duration,breakimg.started,break2img.started,key_resp_4.started,breakimg.stopped,trials.key_resp_4.rt,trials.key_resp_4.duration,end.started,finish.started,finish.stopped,end.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
268,0,268,down,None,0.3612665999971796,None,,,268,0,268,0,378.86934699999983,,,,,,,,,,,,,,,,,,,,378.86302630000864,378.86934699999983,379.6033011999971,379.5851032000064,2,379.5990671000036,379.6033011999971,379.6033011999971,380.0918676000001,down,380.0919414999953,380.09197710000444,None,0.3612665999971796,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
269,0,269,None,None,,,,,269,0,269,0,380.09820639999816,,,,,,,,,,,,,,,,,,,,380.09218550000514,380.09820639999816,380.7934810000006,380.77930789999664,1,380.79159029999573,380.7934810000006,380.7934810000006,381.2810482000059,None,381.281127299997,381.2811841000075,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
270,0,270,up,None,0.4271486000070581,None,,,270,0,270,0,381.28735369999777,,,,,,,,,,,,,,,,,,,,381.28142780000053,381.28735369999777,381.92132560000755,381.9052907000005,1,381.9172532000084,381.92132560000755,381.92132560000755,382.41020680000656,up,382.41028209999786,382.41031099999964,None,0.4271486000070581,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
271,0,271,None,None,,,,,271,0,271,0,382.4165573000064,,,,,,,,,,,,,,,,,,,,382.4104783000075,382.4165573000064,383.30583900000784,383.291289300003,1,383.30310550000286,383.30583900000784,383.30583900000784,383.7927347000077,None,383.7927933000028,383.79283120000036,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
272,0,272,up,None,0.45815479999873787,None,,,272,0,272,0,383.7993046000047,,,,,,,,,,,,,,,,,,,,383.79302460000326,383.7993046000047,384.4346002999955,384.4177422000066,1,384.43151750000834,384.4346002999955,384.4346002999955,384.9230224000057,up,384.9230947000033,384.9231346000015,None,0.45815479999873787,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
273,0,273,down,None,0.4362080999999307,None,,,273,0,273,0,384.9300266000064,,,,,,,,,,,,,,,,,,,,384.9233441999968,384.9300266000064,385.60834809999506,385.5904644999973,2,385.60514860000694,385.60834809999506,385.60834809999506,386.0965036999987,down,386.0965664999967,386.0965901000018,None,0.4362080999999307,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
274,0,274,down,None,0.4571782999992138,None,,,274,0,274,0,386.1031689000083,,,,,,,,,,,,,,,,,,,,386.09674770000856,386.1031689000083,386.8274092000065,386.81167870000354,2,386.8248067999957,386.8274092000065,386.8274092000065,387.315545400008,down,387.31560940000054,387.3156442000036,None,0.4571782999992138,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
275,0,275,down,None,0.3607878000038909,None,,,275,0,275,0,387.32270030000655,,,,,,,,,,,,,,,,,,,,387.3158300000068,387.32270030000655,388.2278905999992,388.2116425999993,2,388.22574090000126,388.2278905999992,388.2278905999992,388.716207400008,down,388.71628550000605,388.7163200000068,None,0.3607878000038909,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
276,0,276,down,None,0.23285479999321979,None,,,276,0,276,0,388.72320360000595,,,,,,,,,,,,,,,,,,,,388.71651620000193,388.72320360000595,389.69974840000214,389.6821234999952,2,389.69689449999714,389.69974840000214,389.69974840000214,390.188215400005,down,390.1882822000043,390.1883235999994,None,0.23285479999321979,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
277,0,277,down,None,0.24823820000165142,None,,,277,0,277,0,390.1948628999962,,,,,,,,,,,,,,,,,,,,390.1885411999974,390.1948628999962,391.14829660000396,391.13251769999624,1,391.1453068999981,391.14829660000396,391.14829660000396,391.63686709999456,down,391.63694929999474,391.6369756000058,None,0.24823820000165142,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
278,0,278,None,None,,,,,278,0,278,0,391.6435005999956,,,,,,,,,,,,,,,,,,,,391.63718610000797,391.6435005999956,392.4867462999973,392.4698860000062,1,392.4835429000086,392.4867462999973,392.4867462999973,392.9752904000052,None,392.97534980000637,392.97538540000096,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
279,0,279,None,None,,,,,279,0,279,0,392.98171880000154,,,,,,,,,,,,,,,,,,,,392.97557270000107,392.98171880000154,393.70837750000646,393.69098890000896,2,393.70544590000645,393.70837750000646,393.70837750000646,394.19685970000864,None,394.19691610000154,394.19695939999656,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
280,0,280,None,None,,,,,280,0,280,0,394.2030261000036,,,,,,,,,,,,,,,,,,,,394.19714309999836,394.2030261000036,395.0381190000044,395.0232369000005,1,395.0363192000077,395.0381190000044,395.0381190000044,395.5263247999974,None,395.5263874000084,395.52642399999604,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
281,0,281,None,None,,,,,281,0,281,0,395.5325989999983,,,,,,,,,,,,,,,,,,,,395.52662659999623,395.5325989999983,396.0402565999975,396.02582650000113,2,396.0373388000007,396.0402565999975,396.0402565999975,396.5264907999954,None,396.5265608000045,396.5265970000037,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
282,0,282,None,None,,,,,282,0,282,0,396.5340719000087,,,,,,,,,,,,,,,,,,,,396.5267989999993,396.5340719000087,397.0425278000039,397.0269268999982,2,397.0396654000069,397.0425278000039,397.0425278000039,397.5308328999963,None,397.5309058999992,397.53094310000597,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
283,0,283,up,None,0.3543448999989778,None,,,283,0,283,0,397.53788540000096,,,,,,,,,,,,,,,,,,,,397.531138300008,397.53788540000096,398.4343141999998,398.41971050000575,1,398.4311727000022,398.4343141999998,398.4343141999998,398.9209305999975,up,398.92100210000353,398.9210787000047,None,0.3543448999989778,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
284,0,284,None,None,,,,,284,0,284,0,398.92739599999913,,,,,,,,,,,,,,,,,,,,398.9212774000043,398.92739599999913,399.52225409999664,399.504562800008,1,399.5198834000039,399.52225409999664,399.52225409999664,400.0106916000077,None,400.01074840000365,400.0107837999967,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
285,0,285,None,None,,,,,285,0,285,0,400.01786629999697,,,,,,,,,,,,,,,,,,,,400.0109661000024,400.01786629999697,400.77716209999926,400.76095820000046,1,400.7744834000041,400.77716209999926,400.77716209999926,401.2653738000081,None,401.26544080000895,401.26548309999635,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
286,0,286,up,None,0.4272672000079183,None,,,286,0,286,0,401.2729746999976,,,,,,,,,,,,,,,,,,,,401.26565810000466,401.2729746999976,401.905153300002,401.89103860000614,1,401.90307790000224,401.905153300002,401.905153300002,402.39245670000673,up,402.3925242999976,402.39256419999583,None,0.4272672000079183,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
287,0,287,None,None,,,,,287,0,287,0,402.399032500005,,,,,,,,,,,,,,,,,,,,402.3928037000005,402.399032500005,403.36622609999904,403.35133560000395,1,403.3636966000049,403.36622609999904,403.36622609999904,403.8547938999982,None,403.8548545999947,403.85488970000006,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
288,0,288,up,None,0.3432586999988416,0.06387670000549406,,,288,0,288,0,403.86076460000186,,,,,,,,,,,,,,,,,,,,403.85510899999645,403.86076460000186,404.67734930000734,404.6598992000072,2,404.67455569999584,404.67734930000734,404.67734930000734,405.1658016000001,up,405.1658707000024,405.16590789999464,None,0.3432586999988416,0.06387670000549406,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
289,0,289,up,None,0.44139520000317134,None,,,289,0,289,0,405.17229190000216,,,,,,,,,,,,,,,,,,,,405.16610509999737,405.17229190000216,405.8750596000027,405.8604303000029,1,405.87289120000787,405.8750596000027,405.8750596000027,406.36312189999444,up,406.3632040999946,406.36324360000435,None,0.44139520000317134,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
290,0,290,down,None,0.4679201999970246,None,,,290,0,290,0,406.3697364999971,,,,,,,,,,,,,,,,,,,,406.36343009999837,406.3697364999971,407.12887060000503,407.113336800001,2,407.12590500000806,407.12887060000503,407.12887060000503,407.6172813000012,down,407.61733660000027,407.61735939999926,None,0.4679201999970246,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
291,0,291,up,None,0.382781000007526,None,,,291,0,291,0,407.6240218000021,,,,,,,,,,,,,,,,,,,,407.617507700008,407.6240218000021,408.33398480000324,408.3187995000044,1,408.33114940000814,408.33398480000324,408.33398480000324,408.8223128999962,up,408.8223721999966,408.8223973999993,None,0.382781000007526,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
292,0,292,up,None,0.44158760001300834,None,,,292,0,292,0,408.8285584999976,,,,,,,,,,,,,,,,,,,,408.8225468000019,408.8285584999976,409.81895450000593,409.80183209999814,1,409.81580470000335,409.81895450000593,409.81895450000593,410.30713630000537,up,410.3072630999959,410.3072985000035,None,0.44158760001300834,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
293,0,293,None,None,,,,,293,0,293,0,410.31416710000485,,,,,,,,,,,,,,,,,,,,410.3074956000055,410.31416710000485,411.1060287,411.09224749999703,2,411.10427619999973,411.1060287,411.1060287,411.59344209999836,None,411.59349539999675,411.59351900000183,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
294,0,294,None,None,,,,,294,0,294,0,411.60010900000634,,,,,,,,,,,,,,,,,,,,411.5936924999987,411.60010900000634,412.1361433999991,412.1211675999948,2,412.13380890000553,412.1361433999991,412.1361433999991,412.6253921000025,None,412.62545500000124,412.62548469999456,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
295,0,295,up,None,0.33480759999656584,None,,,295,0,295,0,412.6320027000038,,,,,,,,,,,,,,,,,,,,412.6256848000048,412.6320027000038,413.62207349999517,413.60446840000805,1,413.6185155999992,413.62207349999517,413.62207349999517,414.1105349999998,up,414.1106073999981,414.11064500000793,None,0.33480759999656584,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
296,0,296,up,None,0.33551530000113416,None,,,296,0,296,0,414.1174212000042,,,,,,,,,,,,,,,,,,,,414.11084170000686,414.1174212000042,414.72510850000253,414.7080883000017,1,414.72280180000234,414.72510850000253,414.72510850000253,415.2142113000009,up,415.21426449999854,415.21428699999524,None,0.33551530000113416,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
297,0,297,up,None,0.43550629999663215,None,,,297,0,297,0,415.220834000007,,,,,,,,,,,,,,,,,,,,415.21442570000363,415.220834000007,415.93703660000756,415.9223798000021,1,415.934173200003,415.93703660000756,415.93703660000756,416.42322320000676,up,416.42328909999924,416.42332620000525,None,0.43550629999663215,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
298,0,298,None,None,,,,,298,0,298,0,416.4306174999947,,,,,,,,,,,,,,,,,,,,416.4235112000024,416.4306174999947,417.0772564000072,417.06225200000335,1,417.0745106999966,417.0772564000072,417.0772564000072,417.5636125000019,None,417.5636730999977,417.5637090999953,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
299,0,299,up,None,0.427632499995525,None,,,299,0,299,0,417.5711375999963,,,,,,,,,,,,,,,,,,,,417.56389230000786,417.5711375999963,418.552984199996,418.5371662999969,1,418.5503058000031,418.552984199996,418.552984199996,419.04146000000765,up,419.04152729999623,419.04156919999514,None,0.427632499995525,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
300,0,300,up,None,0.3729403000033926,None,,,300,0,300,0,419.0481499000016,,,,,,,,,,,,,,,,,,,,419.04176839999855,419.0481499000016,419.80857750000723,419.7916039999982,1,419.8055161999946,419.80857750000723,419.80857750000723,420.29763830000593,up,420.2976934000035,420.2977203000046,None,0.3729403000033926,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
301,0,301,up,None,0.42565630000899546,None,,,301,0,301,0,420.3042975999997,,,,,,,,,,,,,,,,,,,,420.2978832000081,420.3042975999997,420.98697600000014,420.97154549999686,1,420.98431359999813,420.98697600000014,420.98697600000014,421.4751462999993,up,421.4752305000002,421.47526770000695,None,0.42565630000899546,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
302,0,302,down,None,0.4523535000043921,None,,,302,0,302,0,421.4815899999958,,,,,,,,,,,,,,,,,,,,421.4754382999963,421.4815899999958,422.24051699999836,422.2251499999984,2,422.2377938999998,422.24051699999836,422.24051699999836,422.72804620000534,down,422.7281173000083,422.72815419999824,None,0.4523535000043921,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
303,0,303,up,None,0.44129779998911545,None,,,303,0,303,0,422.73602900000697,,,,,,,,,,,,,,,,,,,,422.72836170000664,422.73602900000697,423.6192241999961,423.6036771000072,1,423.616276700006,423.6192241999961,423.6192241999961,424.1069945000054,up,424.1070680999983,424.1071079999965,None,0.44129779998911545,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
304,0,304,up,None,0.4636828999937279,None,,,304,0,304,0,424.11406619999616,,,,,,,,,,,,,,,,,,,,424.1072703999962,424.11406619999616,424.80489210000087,424.78804220000166,1,424.8025770999957,424.80489210000087,424.80489210000087,425.2941889000067,up,425.29426209999656,425.29429259999597,None,0.4636828999937279,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
305,0,305,None,None,,,,,305,0,305,0,425.3006794999965,,,,,,,,,,,,,,,,,,,,425.2944489000074,425.3006794999965,425.8750218000059,425.85675489999994,2,425.87204240000574,425.8750218000059,425.8750218000059,426.36327030000393,None,426.3633356000064,426.363371200001,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
306,0,306,up,None,0.39580539999587927,None,,,306,0,306,0,426.37007829999493,,,,,,,,,,,,,,,,,,,,426.36359740000626,426.37007829999493,427.32930260000285,427.314578599995,1,427.3266469000082,427.32930260000285,427.32930260000285,427.8162192000018,up,427.81629509999766,427.81633099999453,None,0.39580539999587927,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
307,0,307,up,None,0.4666012999950908,None,,,307,0,307,0,427.8232119000022,,,,,,,,,,,,,,,,,,,,427.8165296000079,427.8232119000022,428.34613309999986,428.3298424999957,1,428.3416259000078,428.34613309999986,428.34613309999986,428.8348021999991,up,428.83487800000876,428.83491720000166,None,0.4666012999950908,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
308,0,308,down,None,0.4706806000031065,None,,,308,0,308,0,428.8412703000067,,,,,,,,,,,,,,,,,,,,428.83512950000295,428.8412703000067,429.50194159999955,429.48760819999734,2,429.5001392999984,429.50194159999955,429.50194159999955,429.98958599999605,down,429.98966970000765,429.9897076000052,None,0.4706806000031065,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
309,0,309,down,None,0.4506355000048643,None,,,309,0,309,0,429.9958798000007,,,,,,,,,,,,,,,,,,,,429.98993759999576,429.9958798000007,430.9300499999954,430.9126702000067,2,430.9270230999973,430.9300499999954,430.9300499999954,431.4187447000004,down,431.4188093999983,431.41884490000666,None,0.4506355000048643,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
310,0,310,down,None,0.3919187999999849,None,,,310,0,310,0,431.42544940000516,,,,,,,,,,,,,,,,,,,,431.4190280000039,431.42544940000516,432.30894360000093,432.2934729999979,1,432.3054652999999,432.30894360000093,432.30894360000093,432.7969118000037,down,432.79699000000255,432.79702860000543,None,0.3919187999999849,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
311,0,311,None,None,,,,,311,0,311,0,432.8034351999959,,,,,,,,,,,,,,,,,,,,432.79726859999937,432.8034351999959,433.8007182000001,433.7832044999959,1,433.7976775999996,433.8007182000001,433.8007182000001,434.2894185000041,None,434.28947020000487,434.28949589999684,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
312,0,312,None,None,,,,,312,0,312,0,434.295795500002,,,,,,,,,,,,,,,,,,,,434.28964289999567,434.295795500002,434.8687309000088,434.8517146999948,2,434.8657103000005,434.8687309000088,434.8687309000088,435.3580679000006,None,435.3581147000077,435.35813860000053,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
313,0,313,None,None,,,,,313,0,313,0,435.3645244000072,,,,,,,,,,,,,,,,,,,,435.35827979999885,435.3645244000072,436.33034680000856,436.3163004999951,2,436.3278963000048,436.33034680000856,436.33034680000856,436.8176778000052,None,436.81775280000875,436.817792700007,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
314,0,314,None,None,,,,,314,0,314,0,436.82376179999846,,,,,,,,,,,,,,,,,,,,436.81800290000683,436.82376179999846,437.6113569000008,437.59511930000735,1,437.6074551000056,437.6113569000008,437.6113569000008,438.0990101000061,None,438.09906839999894,438.0991073000041,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
315,0,315,down,None,0.4553085999941686,None,,,315,0,315,0,438.10581710000406,,,,,,,,,,,,,,,,,,,,438.0993118000042,438.10581710000406,438.86122479999904,438.8426896000019,2,438.85827860000427,438.86122479999904,438.86122479999904,439.34908729999734,down,439.3491536000074,439.34918829999515,None,0.4553085999941686,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
316,0,316,up,None,0.3421993000083603,None,,,316,0,316,0,439.35584820000804,,,,,,,,,,,,,,,,,,,,439.3493770000059,439.35584820000804,440.0064213000005,439.98835460000555,1,440.00268420000793,440.0064213000005,440.0064213000005,440.4945027000067,up,440.49457700000494,440.4946129000018,None,0.3421993000083603,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
317,0,317,None,None,,,,,317,0,317,0,440.5007135000051,,,,,,,,,,,,,,,,,,,,440.4948213000025,440.5007135000051,441.0762484000006,441.05763959999604,2,441.0729086000065,441.0762484000006,441.0762484000006,441.56394390000787,None,441.5640221000067,441.5640642000071,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
318,0,318,None,None,,,,,318,0,318,0,441.5710012000054,,,,,,,,,,,,,,,,,,,,441.5642594999954,441.5710012000054,442.13420689999475,442.1193135000067,2,442.1313177999982,442.13420689999475,442.13420689999475,442.6212402999954,None,442.62130179999804,442.6213395999948,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
319,0,319,up,None,0.3835567999922205,None,,,319,0,319,0,442.62774470000295,,,,,,,,,,,,,,,,,,,,442.6215552000067,442.62774470000295,443.5331262999971,443.5172773000086,1,443.53013640000427,443.5331262999971,443.5331262999971,444.02097779999895,up,444.0210617999983,444.0210997999966,None,0.3835567999922205,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
320,0,320,down,None,0.47009640000760555,None,,,320,0,320,0,444.0280858000042,,,,,,,,,,,,,,,,,,,,444.02128460000677,444.0280858000042,444.5425998999999,444.52756750000117,2,444.53981380000187,444.5425998999999,444.5425998999999,445.02882880000107,down,445.0289044999954,445.02893840000615,None,0.47009640000760555,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
321,0,321,None,None,,,,,321,0,321,0,445.0367976999987,,,,,,,,,,,,,,,,,,,,445.02914410000085,445.0367976999987,445.59335540000757,445.57839260000037,2,445.59096800000407,445.59335540000757,445.59335540000757,446.08180939999875,None,446.08188900000823,446.0819260999997,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
322,0,322,down,None,0.3789602000033483,None,,,322,0,322,0,446.08820260000357,,,,,,,,,,,,,,,,,,,,446.0821605999954,446.08820260000357,446.8416869000066,446.82441670000844,2,446.83846100000665,446.8416869000066,446.8416869000066,447.33073960000183,down,447.3308071000065,447.330847899997,None,0.3789602000033483,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
323,0,323,down,None,0.3515096000046469,None,,,323,0,323,0,447.33769060000486,,,,,,,,,,,,,,,,,,,,447.33103519999713,447.33769060000486,448.0212631000031,448.00426329999755,2,448.0180021999986,448.0212631000031,448.0212631000031,448.50951810000697,down,448.50958739999624,448.50962199999776,None,0.3515096000046469,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
324,0,324,down,None,0.41827419999754056,None,,,324,0,324,0,448.51648930000374,,,,,,,,,,,,,,,,,,,,448.50981150000007,448.51648930000374,449.48235659999773,449.4679254000075,2,449.4805720000004,449.48235659999773,449.48235659999773,449.96991090000665,down,449.96999779999896,449.9700288000022,None,0.41827419999754056,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
325,0,325,down,None,0.46251159999519587,None,,,325,0,325,0,449.97655239999585,,,,,,,,,,,,,,,,,,,,449.9702210999967,449.97655239999585,450.63814249999996,450.62230519999866,2,450.6361337999988,450.63814249999996,450.63814249999996,451.126740000007,down,451.1268262999947,451.1268662000075,None,0.46251159999519587,None,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
326,0,326,None,None,,,,,326,0,326,0,451.1338586000056,,,,,,,,,,,,,,,,,,,,451.12707289999526,451.1338586000056,451.9576756000024,451.939372000008,1,451.95462069999485,451.9576756000024,451.9576756000024,452.44607770000584,None,452.44613739999477,452.44617480000306,None,,,,,,,,,,,,,001,001,2026-01-21_16h09.24.827,NESC3137_EEG_experiment,,2025.1.1,129.44078990021686,2026-01-21 16h11.31.220878 -0400,
